polygon1_id,polygon1_name,lon_1,lat_1,name_stack_1,fb_population_1,polygon2_id,polygon2_name,lon_2,lat_2,name_stack_2,fb_population_2,link_value,country,ds
1425143,Poquoson,-76.355402864461,37.12957728525,Virginia // Poquoson,108,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.104324726456115e-09,USA,2020-04-28
1426980,Berkeley,-78.027501923232,39.464045961223,West Virginia // Berkeley,1844,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,7.049951561736108e-09,USA,2020-04-28
1206982,Salem,-75.348933781786,39.587278869342,New Jersey // Salem,694,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.4363604825385913e-06,USA,2020-04-28
1424846,Mecklenburg,-78.36275726677,36.680352613041,Virginia // Mecklenburg,299,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.9888652326842946e-10,USA,2020-04-28
1425135,Newport News,-76.523653998943,37.08285598025,Virginia // Newport News,2350,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.2988764169029476e-09,USA,2020-04-28
1407588,Berks,-75.926034821416,40.416341041931,Pennsylvania // Berks,4970,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,2.674030112887832e-07,USA,2020-04-28
1409102,Montgomery,-75.367320397953,40.210846322076,Pennsylvania // Montgomery,6222,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,9.082660879904162e-07,USA,2020-04-28
1425029,Stafford,-77.457776120837,38.420650146674,Virginia // Stafford,1268,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,2.82177611491941e-10,USA,2020-04-28
1109439,Dorchester,-76.037991068871,38.480908153973,Maryland // Dorchester,407,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.201461889127193e-08,USA,2020-04-28
1206770,Hunterdon,-74.912237332124,40.567204645467,New Jersey // Hunterdon,699,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,9.004749132162972e-06,USA,2020-04-28
1206998,Somerset,-74.616351981081,40.563533076232,New Jersey // Somerset,2638,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,6.23805660098975e-06,USA,2020-04-28
1109652,Baltimore City,-76.610646352569,39.300980735441,Maryland // Baltimore City,7587,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,2.5985035912198688e-08,USA,2020-04-28
1109390,Calvert,-76.567382625311,38.540802567268,Maryland // Calvert,778,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.1497468231741042e-08,USA,2020-04-28
1409252,Perry,-77.262275622448,40.398403381178,Pennsylvania // Perry,558,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,4.274805392733348e-10,USA,2020-04-28
1425123,Hopewell,-77.298287208822,37.291490091872,Virginia // Hopewell,408,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,2.923212511207363e-10,USA,2020-04-28
1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,0.003581662982579717,USA,2020-04-28
1109628,Wicomico,-75.627714131568,38.371371850173,Maryland // Wicomico,1224,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,2.2801057587417427e-08,USA,2020-04-28
1409064,Mifflin,-77.617099079698,40.610388788114,Pennsylvania // Mifflin,608,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.9232588966204075e-10,USA,2020-04-28
1109509,Howard,-76.931189301965,39.25076985169,Maryland // Howard,2068,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,7.728137060576836e-09,USA,2020-04-28
1408286,Dauphin,-76.779402715476,40.41539642476,Pennsylvania // Dauphin,3337,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.048690773150828e-08,USA,2020-04-28
1409283,Philadelphia,-75.134076100705,40.00752670246,Pennsylvania // Philadelphia,18134,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.6755685522362056e-06,USA,2020-04-28
50864,New Castle,-75.641569923131,39.582204986448,Delaware // New Castle,5414,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.0168321828899568e-06,USA,2020-04-28
1109418,Cecil,-75.941867062355,39.568470777639,Maryland // Cecil,1234,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.8344319264820114e-07,USA,2020-04-28
1424892,Nottoway,-78.051234029202,37.143043244815,Virginia // Nottoway,131,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,6.133098654249495e-08,USA,2020-04-28
1409102,Montgomery,-75.367320397953,40.210846322076,Pennsylvania // Montgomery,6222,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.2452895865856037e-08,USA,2020-04-28
1425119,Hampton,-76.362754460613,37.05566468843,Virginia // Hampton,1676,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,5.512835992020803e-07,USA,2020-04-28
1109439,Dorchester,-76.037991068871,38.480908153973,Maryland // Dorchester,407,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.0152927199947628e-07,USA,2020-04-28
1424923,Powhatan,-77.915076456033,37.550204274963,Virginia // Powhatan,217,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.1052148341793575e-08,USA,2020-04-28
1109403,Carroll,-77.022586669126,39.563022220579,Maryland // Carroll,1424,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,8.193685579475551e-07,USA,2020-04-28
1109600,Washington,-77.814091348376,39.603661193119,Maryland // Washington,2059,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,4.503394837417043e-07,USA,2020-04-28
1206982,Salem,-75.348933781786,39.587278869342,New Jersey // Salem,694,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.635037600870345e-08,USA,2020-04-28
1426980,Berkeley,-78.027501923232,39.464045961223,West Virginia // Berkeley,1844,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,9.762668602200434e-07,USA,2020-04-28
1109516,Kent,-76.046848639421,39.246471542332,Maryland // Kent,146,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,4.6405775597452105e-08,USA,2020-04-28
1407549,Bedford,-78.49032892531,40.006510193908,Pennsylvania // Bedford,465,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,5.6734361487873696e-08,USA,2020-04-28
1424781,James City,-76.773764719555,37.313324654496,Virginia // James City,563,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.408957513141145e-07,USA,2020-04-28
1206770,Hunterdon,-74.912237332124,40.567204645467,New Jersey // Hunterdon,699,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.4582036921629649e-09,USA,2020-04-28
1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,6.847801095998874e-09,USA,2020-04-28
1424998,Shenandoah,-78.570586988372,38.858405751338,Virginia // Shenandoah,585,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.633622297226794e-06,USA,2020-04-28
1109502,Harford,-76.316181735951,39.554916458758,Maryland // Harford,2342,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,7.841121719951157e-07,USA,2020-04-28
