geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-77.71728515625 39.65645397806613, -77.67333984375 39.62261287134375)",2020-04-28 1600,1109621,District 21 Hagerstown,1109618,District 18 Chewsville,5.3216366050773,13,US,LEVEL4,11,50.4,-39.4,-76.653696498054,0,-4,39.660887519092,-77.712014995475,39.640117811334,-77.646681679265,0320100210333,0320100213000
"LINESTRING (-77.71728515625 39.65645397806613, -77.67333984375 39.65645397806613)",2020-04-28 1600,1109621,District 21 Hagerstown,1109618,District 18 Chewsville,3.7620447579531,13,US,LEVEL4,13,12.8,0.2,1.4492753623188,0,0.045060590905933,39.660887519092,-77.712014995475,39.640117811334,-77.646681679265,0320100210333,0320100211222
"LINESTRING (-77.71728515625 39.65645397806613, -77.71728515625 39.62261287134375)",2020-04-28 1600,1109621,District 21 Hagerstown,1109617,District 17 Hagerstown,3.7629652859535,13,US,LEVEL4,74,120.4,-46.4,-38.220757825371,0,-4,39.660887519092,-77.712014995475,39.622658590544,-77.705322262575,0320100210333,0320100212111
"LINESTRING (-77.71728515625 39.65645397806613, -77.71728515625 39.65645397806613)",2020-04-28 1600,1109621,District 21 Hagerstown,1109621,District 21 Hagerstown,0,13,US,LEVEL4,2101,1806.2,294.8,16.312527667109,0,4,39.660887519092,-77.712014995475,39.660887519092,-77.712014995475,0320100210333,0320100210333
"LINESTRING (-77.71728515625 39.65645397806613, -77.71728515625 39.69027852429607)",2020-04-28 1600,1109621,District 21 Hagerstown,1109627,District 27 Fountain Head,3.7611238403204,13,US,LEVEL4,29,28.8,0.2,0.67114093959731,0,0.045060590905933,39.660887519092,-77.712014995475,39.69670831804,-77.708618905723,0320100210333,0320100210331
"LINESTRING (-77.71728515625 39.65645397806613, -77.76123046875 39.62261287134375)",2020-04-28 1600,1109621,District 21 Hagerstown,1109626,District 26 Halfway,5.3216366050765,13,US,LEVEL4,41,71.4,-30.4,-41.988950276243,0,-3.4802569917612,39.660887519092,-77.712014995475,39.615927183409,-77.771247414438,0320100210333,0320100212110
"LINESTRING (-77.71728515625 39.65645397806613, -77.76123046875 39.65645397806613)",2020-04-28 1600,1109621,District 21 Hagerstown,1109625,District 25 Hagerstown,3.762044757952,13,US,LEVEL4,17,47.4,-30.4,-62.809917355372,0,-3.6129084329156,39.660887519092,-77.712014995475,39.656861684309,-77.739991197607,0320100210333,0320100210332
"LINESTRING (-77.71728515625 39.69027852429607, -77.71728515625 39.62261287134375)",2020-04-28 1600,1109627,District 27 Fountain Head,1109617,District 17 Hagerstown,7.5240891262742,13,US,LEVEL4,10,14,-4,-26.666666666667,0,-1.7056057308449,39.69670831804,-77.708618905723,39.622658590544,-77.705322262575,0320100210331,0320100212111
"LINESTRING (-77.71728515625 39.69027852429607, -77.71728515625 39.65645397806613)",2020-04-28 1600,1109627,District 27 Fountain Head,1109621,District 21 Hagerstown,3.7611238403204,13,US,LEVEL4,20,35,-15,-41.666666666667,0,-2.17642875033,39.69670831804,-77.708618905723,39.660887519092,-77.712014995475,0320100210331,0320100210333
"LINESTRING (-77.71728515625 39.69027852429607, -77.71728515625 39.69027852429607)",2020-04-28 1600,1109627,District 27 Fountain Head,1109627,District 27 Fountain Head,0,13,US,LEVEL4,464,397.8,66.2,16.599799398195,0,4,39.69670831804,-77.708618905723,39.69670831804,-77.708618905723,0320100210331,0320100210331
"LINESTRING (-77.71728515625 39.69027852429607, -77.76123046875 39.62261287134375)",2020-04-28 1600,1109627,District 27 Fountain Head,1109626,District 26 Halfway,8.4121873669087,13,US,LEVEL4,11,14.8,-3.8,-24.050632911392,0,-1.5916448515084,39.69670831804,-77.708618905723,39.615927183409,-77.771247414438,0320100210331,0320100212110
"LINESTRING (-77.71728515625 39.72408650635505, -77.71728515625 39.72408650635505)",2020-04-28 1600,1408483,Antrim,1408483,Antrim,0,13,US,LEVEL4,219,179.4,39.6,21.951219512195,0,4,39.786122310766,-77.722227355595,39.786122310766,-77.722227355595,0320100210313,0320100210313
"LINESTRING (-77.71728515625 39.79165276337068, -77.71728515625 39.79165276337068)",2020-04-28 1600,1408486,Greencastle,1408486,Greencastle,0,13,US,LEVEL4,381,325.8,55.2,16.891064871481,0,4,39.790892057929,-77.726670715412,39.790892057929,-77.726670715412,0320100210133,0320100210133
"LINESTRING (-77.71728515625 39.859152720182266, -77.71728515625 39.859152720182266)",2020-04-28 1600,1408488,Guilford,1408488,Guilford,0,13,US,LEVEL4,49,39.2,9.8,24.378109452736,0,2.1804713815009,39.880789783104,-77.600828004803,39.880789783104,-77.600828004803,0320100210113,0320100210113
"LINESTRING (-77.71728515625 39.89287782707916, -77.71728515625 39.89287782707916)",2020-04-28 1600,1408489,Hamilton,1408489,Hamilton,0,13,US,LEVEL4,104,75,29,38.157894736842,0,4,39.942985724573,-77.732154274056,39.942985724573,-77.732154274056,0320100210111,0320100210111
"LINESTRING (-77.71728515625 39.92658634825569, -77.71728515625 39.92658634825569)",2020-04-28 1600,1408489,Hamilton,1408489,Hamilton,0,13,US,LEVEL4,152,106.2,45.8,42.723880597015,0,4,39.942985724573,-77.732154274056,39.942985724573,-77.732154274056,0320100032333,0320100032333
"LINESTRING (-77.71728515625 39.960278280206914, -77.71728515625 39.960278280206914)",2020-04-28 1600,1408489,Hamilton,1408489,Hamilton,0,13,US,LEVEL4,67,45.4,21.6,46.551724137931,0,4,39.942985724573,-77.732154274056,39.942985724573,-77.732154274056,0320100032331,0320100032331
"LINESTRING (-77.71728515625 40.06125450602933, -77.71728515625 40.06125450602933)",2020-04-28 1600,1408490,Letterkenny,1408490,Letterkenny,0,13,US,LEVEL4,11,13.6,-2.6,-17.808219178082,0,-1.1867322079279,40.042269649551,-77.72398171345,40.042269649551,-77.72398171345,0320100032133,0320100032133
"LINESTRING (-77.71728515625001 37.492291963954266, -77.71728515625001 37.492291963954266)",2020-04-28 1600,1424626,Matoaca,1424626,Matoaca,0,13,US,LEVEL4,76,47.6,28.4,58.43621399177,0,3.8364369114039,37.348537167632,-77.664040612697,37.348537167632,-77.664040612697,0320102210331,0320102210331
"LINESTRING (-77.71728515625001 37.6316327185014, -77.71728515625001 37.6316327185014)",2020-04-28 1600,1424726,District 5,1424726,District 5,0,13,US,LEVEL4,29,15.8,13.2,78.571428571429,0,3.9442544108035,37.617001826615,-77.71805285328,37.617001826615,-77.71805285328,0320102210131,0320102210131
"LINESTRING (-77.71728515625001 38.04808902257771, -77.71728515625001 38.04808902257771)",2020-04-28 1600,1425023,Berkeley,1425023,Berkeley,0,13,US,LEVEL4,38,18.6,19.4,98.979591836735,0,4,38.11102233128,-77.607556362205,38.11102233128,-77.607556362205,0320102030331,0320102030331
"LINESTRING (-77.71728515625001 38.28993454893205, -77.71728515625001 38.28993454893205)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,162,102.4,59.6,57.640232108317,0,4,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102012333,0320102012333
"LINESTRING (-77.71728515625001 38.599698311641525, -77.71728515625001 38.599698311641525)",2020-04-28 1600,1424681,Cedar Run,1424681,Cedar Run,0,13,US,LEVEL4,34,34,0,0,0,0,38.599991582391,-77.668722960016,38.599991582391,-77.668722960016,0320102010331,0320102010331
"LINESTRING (-77.71728515625001 39.487082913971165, -77.71728515625001 39.487082913971165)",2020-04-28 1600,1109619,District 19 Keedysville,1109619,District 19 Keedysville,0,13,US,LEVEL4,62,43.2,18.8,42.533936651584,0,2.3837607079026,39.484870672772,-77.700335665694,39.484870672772,-77.700335665694,0320100212311,0320100212311
"LINESTRING (-77.71728515625001 39.825411031094646, -77.71728515625001 39.825411031094646)",2020-04-28 1600,1408483,Antrim,1408483,Antrim,0,13,US,LEVEL4,29,24.2,4.8,19.047619047619,0,2.1049392463369,39.786122310766,-77.722227355595,39.786122310766,-77.722227355595,0320100210131,0320100210131
"LINESTRING (-77.76123046874999 38.255434327889795, -77.76123046874999 38.255434327889795)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,31,20,11,52.380952380952,0,1.6489697157909,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030110,0320102030110
"LINESTRING (-77.76123046874999 38.56534579119993, -77.76123046874999 38.56534579119993)",2020-04-28 1600,1424683,Lee,1424683,Lee,0,13,US,LEVEL4,245,171.4,73.6,42.691415313225,0,4,38.522305721097,-77.764443042295,38.522305721097,-77.764443042295,0320102010332,0320102010332
"LINESTRING (-77.76123046874999 38.97649042533183, -77.76123046874999 38.97649042533183)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,41,33.8,7.2,20.689655172414,0,1.2788006999857,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100232132,0320100232132
"LINESTRING (-77.76123046874999 39.18117319829111, -77.76123046874999 39.18117319829111)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,30,14,16,106.66666666667,0,4,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100230312,0320100230312
"LINESTRING (-77.76123046874999 39.72408650635505, -77.76123046874999 39.72408650635505)",2020-04-28 1600,1408483,Antrim,1408483,Antrim,0,13,US,LEVEL4,31,25.2,5.8,22.137404580153,0,2.6753405032838,39.786122310766,-77.722227355595,39.786122310766,-77.722227355595,0320100210312,0320100210312
"LINESTRING (-77.76123046874999 39.79165276337068, -77.76123046874999 39.79165276337068)",2020-04-28 1600,1408483,Antrim,1408483,Antrim,0,13,US,LEVEL4,102,57.8,44.2,75.170068027211,0,4,39.786122310766,-77.722227355595,39.786122310766,-77.722227355595,0320100210132,0320100210132
"LINESTRING (-77.76123046875 36.79168859835066, -77.76123046875 36.79168859835066)",2020-04-28 1600,1424574,Sturgeon,1424574,Sturgeon,0,13,US,LEVEL4,14,11.6,2.4,19.047619047619,0,1.157382773209,36.842031039982,-77.764232953966,36.842031039982,-77.764232953966,0320102232130,0320102232130
"LINESTRING (-77.76123046875 36.8268727214275, -77.76123046875 36.8268727214275)",2020-04-28 1600,1424574,Sturgeon,1424574,Sturgeon,0,13,US,LEVEL4,15,12.6,2.4,17.647058823529,0,1.2311740225022,36.842031039982,-77.764232953966,36.842031039982,-77.764232953966,0320102232112,0320102232112
"LINESTRING (-77.76123046875 37.38761546711722, -77.76123046875 37.38761546711722)",2020-04-28 1600,1424626,Matoaca,1424626,Matoaca,0,13,US,LEVEL4,38,23.4,14.6,59.836065573771,0,4,37.348537167632,-77.664040612697,37.348537167632,-77.664040612697,0320102212112,0320102212112
"LINESTRING (-77.76123046875 37.42252390122375, -77.76123046875 37.42252390122375)",2020-04-28 1600,1424626,Matoaca,1424626,Matoaca,0,13,US,LEVEL4,31,17.8,13.2,70.212765957447,0,2.5788333950431,37.348537167632,-77.664040612697,37.348537167632,-77.664040612697,0320102212110,0320102212110
"LINESTRING (-77.76123046875 37.492291963954266, -77.76123046875 37.492291963954266)",2020-04-28 1600,1424522,District 2,1424522,District 2,0,13,US,LEVEL4,46,44,2,4.4444444444444,0,0.35082320772281,37.444033216619,-77.926652797477,37.444033216619,-77.926652797477,0320102210330,0320102210330
"LINESTRING (-77.76123046875 37.52715158189666, -77.76123046875 37.52715158189666)",2020-04-28 1600,1424924,District 1,1424924,District 1,0,13,US,LEVEL4,39,29,10,33.333333333333,0,3.9223227027637,37.55608629924,-77.760530187663,37.55608629924,-77.760530187663,0320102210312,0320102210312
"LINESTRING (-77.76123046875 37.59682196443127, -77.76123046875 37.59682196443127)",2020-04-28 1600,1424924,District 1,1424924,District 1,0,13,US,LEVEL4,24,11.4,12.6,101.61290322581,0,4,37.55608629924,-77.760530187663,37.55608629924,-77.760530187663,0320102210132,0320102210132
"LINESTRING (-77.76123046875 37.70120532614097, -77.76123046875 37.70120532614097)",2020-04-28 1600,1424725,District 4,1424725,District 4,0,13,US,LEVEL4,33,22.4,10.6,45.299145299145,0,2.5124409546419,37.680476633537,-77.736530807608,37.680476633537,-77.736530807608,0320102210110,0320102210110
"LINESTRING (-77.76123046875 37.80544190882401, -77.76123046875 37.80544190882401)",2020-04-28 1600,1424757,South Anna,1424757,South Anna,0,13,US,LEVEL4,20,10.4,9.6,84.210526315789,0,4,37.763617274379,-77.64752704901,37.763617274379,-77.64752704901,0320102032312,0320102032312
"LINESTRING (-77.76123046875 37.8401547948898, -77.76123046875 37.8401547948898)",2020-04-28 1600,1424828,Mountain Road,1424828,Mountain Road,0,13,US,LEVEL4,20,13.8,6.2,41.891891891892,0,1.590266445732,37.824778940057,-77.870688790546,37.824778940057,-77.870688790546,0320102032310,0320102032310
"LINESTRING (-77.76123046875 37.874851351748184, -77.76123046875 37.874851351748184)",2020-04-28 1600,1424825,Jackson,1424825,Jackson,0,13,US,LEVEL4,31,20.8,10.2,46.788990825688,0,3.6758248477979,37.931698275317,-77.771190481296,37.931698275317,-77.771190481296,0320102032132,0320102032132
"LINESTRING (-77.76123046875 37.909531574362845, -77.76123046875 37.909531574362845)",2020-04-28 1600,1424825,Jackson,1424825,Jackson,0,13,US,LEVEL4,11,10.6,0.4,3.448275862069,0,0.18257418583506,37.931698275317,-77.771190481296,37.931698275317,-77.771190481296,0320102032130,0320102032130
"LINESTRING (-77.76123046875 37.94419545772374, -77.76123046875 37.94419545772374)",2020-04-28 1600,1424825,Jackson,1424825,Jackson,0,13,US,LEVEL4,31,22,9,39.130434782609,0,3.837612894401,37.931698275317,-77.771190481296,37.931698275317,-77.771190481296,0320102032112,0320102032112
"LINESTRING (-77.76123046875 38.013474186775525, -77.76123046875 38.013474186775525)",2020-04-28 1600,1424825,Jackson,1424825,Jackson,0,13,US,LEVEL4,22,15,7,43.75,0,2.2710998958307,37.931698275317,-77.771190481296,37.931698275317,-77.771190481296,0320102030332,0320102030332
"LINESTRING (-77.76123046875 38.04808902257771, -77.76123046875 38.04808902257771)",2020-04-28 1600,1424825,Jackson,1424825,Jackson,0,13,US,LEVEL4,24,11.6,12.4,98.412698412698,0,4,37.931698275317,-77.771190481296,37.931698275317,-77.771190481296,0320102030330,0320102030330
"LINESTRING (-77.76123046875 38.08268749934864, -77.76123046875 38.08268749934864)",2020-04-28 1600,1425023,Berkeley,1425023,Berkeley,0,13,US,LEVEL4,24,13.6,10.4,71.232876712329,0,4,38.11102233128,-77.607556362205,38.11102233128,-77.607556362205,0320102030312,0320102030312
"LINESTRING (-77.76123046875 38.117269612209455, -77.76123046875 38.117269612209455)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,27,19.6,7.4,35.922330097087,0,4,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030310,0320102030310
"LINESTRING (-77.76123046875 38.15183535630748, -77.76123046875 38.15183535630748)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,19,10,9,81.818181818182,0,4,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030132,0320102030132
"LINESTRING (-77.76123046875 38.28993454893205, -77.76123046875 38.28993454893205)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,17,10.2,6.8,60.714285714286,0,4,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102012332,0320102012332
"LINESTRING (-77.76123046875 38.35888580841598, -77.76123046875 38.35888580841598)",2020-04-28 1600,1424902,District 5,1424902,District 5,0,13,US,LEVEL4,262,178.2,83.8,46.763392857143,0,4,38.320431915433,-77.764678416587,38.320431915433,-77.764678416587,0320102012312,0320102012312
"LINESTRING (-74.90478515625001 39.960278280206914, -74.90478515625001 39.960278280206914)",2020-04-28 1600,1206622,Mount Laurel,1206622,Mount Laurel,0,13,US,LEVEL4,364,565.4,-201.4,-35.55790960452,0,-4,39.948305165066,-74.904651280266,39.948305165066,-74.904651280266,0320101032331,0320101032331
"LINESTRING (-77.76123046875 38.39333683749105, -77.76123046875 38.39333683749105)",2020-04-28 1600,1424646,Stevensburg,1424646,Stevensburg,0,13,US,LEVEL4,59,37.2,21.8,57.068062827225,0,4,38.44980372743,-77.850916039812,38.44980372743,-77.850916039812,0320102012310,0320102012310
"LINESTRING (-77.76123046875 38.599698311641525, -77.76123046875 38.599698311641525)",2020-04-28 1600,1424683,Lee,1424683,Lee,0,13,US,LEVEL4,117,95,22,22.916666666667,0,4,38.522305721097,-77.764443042295,38.522305721097,-77.764443042295,0320102010330,0320102010330
"LINESTRING (-77.76123046875 38.70265725132718, -77.76123046875 38.70265725132718)",2020-04-28 1600,1424682,Center,1424682,Center,0,13,US,LEVEL4,55,40.8,14.2,33.971291866029,0,4,38.724240259607,-77.767588792393,38.724240259607,-77.767588792393,0320102010132,0320102010132
"LINESTRING (-77.76123046875 38.736944009216884, -77.76123046875 38.736944009216884)",2020-04-28 1600,1424685,Scott,1424685,Scott,0,13,US,LEVEL4,215,151.6,63.4,41.546526867628,0,4,38.863604762958,-77.762563760792,38.863604762958,-77.762563760792,0320102010130,0320102010130
"LINESTRING (-77.76123046875 38.77121431543851, -77.76123046875 38.77121431543851)",2020-04-28 1600,1424685,Scott,1424685,Scott,0,13,US,LEVEL4,42,22.8,19.2,80.672268907563,0,4,38.863604762958,-77.762563760792,38.863604762958,-77.762563760792,0320102010112,0320102010112
"LINESTRING (-77.76123046875 39.04478398725156, -77.76123046875 39.04478398725156)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,20,11.2,8.8,72.131147540984,0,3.1712998686884,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100232112,0320100232112
"LINESTRING (-77.76123046875 39.0789060352985, -77.76123046875 39.0789060352985)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,15,11.2,3.8,31.147540983607,0,0.99111700881887,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100232110,0320100232110
"LINESTRING (-77.76123046875 39.11301158922029, -77.76123046875 39.11301158922029)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,76,41.8,34.2,79.906542056075,0,4,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100230332,0320100230332
"LINESTRING (-77.76123046875 39.14710064491126, -77.76123046875 39.14710064491126)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,186,116.2,69.8,59.556313993174,0,4,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100230330,0320100230330
"LINESTRING (-77.76123046875 39.21522924530484, -77.76123046875 39.21522924530484)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,18,10.6,7.4,63.793103448276,0,3.2143545964467,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100230310,0320100230310
"LINESTRING (-77.76123046875 39.249268781922765, -77.76123046875 39.249268781922765)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,36,25,11,42.307692307692,0,3.5688712648768,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100230132,0320100230132
"LINESTRING (-77.76123046875 39.28329180414046, -77.76123046875 39.28329180414046)",2020-04-28 1600,1427065,Harpers Ferry,1427065,Harpers Ferry,0,13,US,LEVEL4,117,104.6,12.4,11.742424242424,0,4,39.30536154702,-77.79737343904,39.30536154702,-77.79737343904,0320100230130,0320100230130
"LINESTRING (-77.76123046875 39.35128828948367, -77.76123046875 39.35128828948367)",2020-04-28 1600,1427068,Shepherdstown,1427068,Shepherdstown,0,13,US,LEVEL4,75,42.2,32.8,75.925925925926,0,4,39.409727206499,-77.80745256414,39.409727206499,-77.80745256414,0320100230110,0320100230110
"LINESTRING (-77.76123046875 39.41921866980341, -77.76123046875 39.41921866980341)",2020-04-28 1600,1427068,Shepherdstown,1427068,Shepherdstown,0,13,US,LEVEL4,18,14,4,26.666666666667,0,2.1380899352994,39.409727206499,-77.80745256414,39.409727206499,-77.80745256414,0320100212330,0320100212330
"LINESTRING (-77.76123046875 39.453159060836114, -77.76123046875 39.453159060836114)",2020-04-28 1600,1109601,District 1 Sharpsburg,1109601,District 1 Sharpsburg,0,13,US,LEVEL4,104,76.4,27.6,35.658914728682,0,4,39.447055702801,-77.74533670273,39.447055702801,-77.74533670273,0320100212312,0320100212312
"LINESTRING (-77.76123046875 39.487082913971165, -77.76123046875 39.487082913971165)",2020-04-28 1600,1109601,District 1 Sharpsburg,1109601,District 1 Sharpsburg,0,13,US,LEVEL4,19,19.2,-0.2,-0.99009900990099,0,-0.027815362494774,39.447055702801,-77.74533670273,39.447055702801,-77.74533670273,0320100212310,0320100212310
"LINESTRING (-77.76123046875 39.52099022538021, -77.76123046875 39.52099022538021)",2020-04-28 1600,1109612,District 12 Fairplay,1109612,District 12 Fairplay,0,13,US,LEVEL4,80,45.6,34.4,73.81974248927,0,4,39.53339506901,-77.748506850755,39.53339506901,-77.748506850755,0320100212132,0320100212132
"LINESTRING (-77.76123046875 39.588755207832264, -77.76123046875 39.588755207832264)",2020-04-28 1600,1109602,District 2 Williamsport,1109602,District 2 Williamsport,0,13,US,LEVEL4,50,44.8,5.2,11.353711790393,0,1.2724628390042,39.599412276685,-77.803367625516,39.599412276685,-77.803367625516,0320100212112,0320100212112
"LINESTRING (-77.76123046875 39.62261287134375, -77.71728515625 39.62261287134375)",2020-04-28 1600,1109626,District 26 Halfway,1109617,District 17 Hagerstown,3.7638859984267,13,US,LEVEL4,22,50.4,-28.4,-55.252918287938,0,-4,39.615927183409,-77.771247414438,39.622658590544,-77.705322262575,0320100212110,0320100212111
"LINESTRING (-77.76123046875 39.62261287134375, -77.71728515625 39.65645397806613)",2020-04-28 1600,1109626,District 26 Halfway,1109621,District 21 Hagerstown,5.3216366050765,13,US,LEVEL4,29,40.2,-11.2,-27.184466019417,0,-1.8615029868807,39.615927183409,-77.771247414438,39.660887519092,-77.712014995475,0320100212110,0320100210333
"LINESTRING (-77.76123046875 39.62261287134375, -77.76123046875 39.62261287134375)",2020-04-28 1600,1109626,District 26 Halfway,1109626,District 26 Halfway,0,13,US,LEVEL4,767,667.6,99.4,14.866886030512,0,4,39.615927183409,-77.771247414438,39.615927183409,-77.771247414438,0320100212110,0320100212110
"LINESTRING (-77.76123046875 39.62261287134375, -77.76123046875 39.65645397806613)",2020-04-28 1600,1109626,District 26 Halfway,1109625,District 25 Hagerstown,3.7629652859535,13,US,LEVEL4,12,20.8,-8.8,-40.366972477064,0,-4,39.615927183409,-77.771247414438,39.656861684309,-77.739991197607,0320100212110,0320100210332
"LINESTRING (-77.76123046875 39.65645397806613, -77.71728515625 39.62261287134375)",2020-04-28 1600,1109625,District 25 Hagerstown,1109617,District 17 Hagerstown,5.3216366050765,13,US,LEVEL4,26,24.4,1.6,6.2992125984252,0,0.3388188399101,39.656861684309,-77.739991197607,39.622658590544,-77.705322262575,0320100210332,0320100212111
"LINESTRING (-77.76123046875 39.65645397806613, -77.71728515625 39.65645397806613)",2020-04-28 1600,1109625,District 25 Hagerstown,1109621,District 21 Hagerstown,3.762044757952,13,US,LEVEL4,27,46,-19,-40.425531914894,0,-4,39.656861684309,-77.739991197607,39.660887519092,-77.712014995475,0320100210332,0320100210333
"LINESTRING (-77.76123046875 39.65645397806613, -77.76123046875 39.62261287134375)",2020-04-28 1600,1109625,District 25 Hagerstown,1109626,District 26 Halfway,3.7629652859535,13,US,LEVEL4,15,25.6,-10.6,-39.84962406015,0,-2.7553387980232,39.656861684309,-77.739991197607,39.615927183409,-77.771247414438,0320100210332,0320100212110
"LINESTRING (-77.76123046875 39.65645397806613, -77.76123046875 39.65645397806613)",2020-04-28 1600,1109625,District 25 Hagerstown,1109625,District 25 Hagerstown,0,13,US,LEVEL4,392,388.8,3.2,0.82093381221139,0,0.30692707901182,39.656861684309,-77.739991197607,39.656861684309,-77.739991197607,0320100210332,0320100210332
"LINESTRING (-77.76123046875 39.69027852429607, -77.76123046875 39.69027852429607)",2020-04-28 1600,1109613,District 13 Maugansville,1109613,District 13 Maugansville,0,13,US,LEVEL4,166,115.4,50.6,43.470790378007,0,4,39.690922861623,-77.775478890704,39.690922861623,-77.775478890704,0320100210330,0320100210330
"LINESTRING (-77.76123046875 39.75787792058951, -77.76123046875 39.75787792058951)",2020-04-28 1600,1408483,Antrim,1408483,Antrim,0,13,US,LEVEL4,110,71.8,38.2,52.472527472527,0,4,39.786122310766,-77.722227355595,39.786122310766,-77.722227355595,0320100210310,0320100210310
"LINESTRING (-77.76123046875 39.859152720182266, -77.76123046875 39.859152720182266)",2020-04-28 1600,1408499,St. Thomas,1408499,St. Thomas,0,13,US,LEVEL4,16,12.2,3.8,28.787878787879,0,2.91446695762,39.924300144778,-77.805718522648,39.924300144778,-77.805718522648,0320100210112,0320100210112
"LINESTRING (-77.76123046875 39.89287782707916, -77.76123046875 39.89287782707916)",2020-04-28 1600,1408499,St. Thomas,1408499,St. Thomas,0,13,US,LEVEL4,35,25.6,9.4,35.338345864662,0,1.9268121449734,39.924300144778,-77.805718522648,39.924300144778,-77.805718522648,0320100210110,0320100210110
"LINESTRING (-77.76123046875 39.92658634825569, -77.76123046875 39.92658634825569)",2020-04-28 1600,1408499,St. Thomas,1408499,St. Thomas,0,13,US,LEVEL4,112,83.4,28.6,33.886255924171,0,3.5124428681419,39.924300144778,-77.805718522648,39.924300144778,-77.805718522648,0320100032332,0320100032332
"LINESTRING (-77.76123046875 40.128488980636284, -77.76123046875 40.128488980636284)",2020-04-28 1600,1408485,Fannett,1408485,Fannett,0,13,US,LEVEL4,15,13.2,1.8,12.676056338028,0,0.830278087226,40.187930374298,-77.709814630599,40.187930374298,-77.709814630599,0320100032112,0320100032112
"LINESTRING (-77.76123046875 40.16208130501179, -77.76123046875 40.16208130501179)",2020-04-28 1600,1408485,Fannett,1408485,Fannett,0,13,US,LEVEL4,19,15.6,3.4,20.481927710843,0,1.4117731575136,40.187930374298,-77.709814630599,40.187930374298,-77.709814630599,0320100032110,0320100032110
"LINESTRING (-77.76123046875001 36.9323280378846, -77.76123046875001 36.9323280378846)",2020-04-28 1600,1424573,Red Oak,1424573,Red Oak,0,13,US,LEVEL4,11,11.2,-0.2,-1.6393442622951,0,-0.10397504898201,36.889222304137,-77.927031516995,36.889222304137,-77.927031516995,0320102230330,0320102230330
"LINESTRING (-77.76123046875001 37.735967169347354, -77.76123046875001 37.735967169347354)",2020-04-28 1600,1424757,South Anna,1424757,South Anna,0,13,US,LEVEL4,24,10.6,13.4,115.51724137931,0,4,37.763617274379,-77.64752704901,37.763617274379,-77.64752704901,0320102032332,0320102032332
"LINESTRING (-77.76123046875001 38.22091771893507, -77.76123046875001 38.22091771893507)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,20,13.4,6.6,45.833333333333,0,3.633180424917,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030112,0320102030112
"LINESTRING (-77.76123046875001 38.32441837733954, -77.76123046875001 38.32441837733954)",2020-04-28 1600,1424902,District 5,1424902,District 5,0,13,US,LEVEL4,308,203.2,104.8,51.322233104799,0,4,38.320431915433,-77.764678416587,38.320431915433,-77.764678416587,0320102012330,0320102012330
"LINESTRING (-77.76123046875001 38.42777145992039, -77.76123046875001 38.42777145992039)",2020-04-28 1600,1424646,Stevensburg,1424646,Stevensburg,0,13,US,LEVEL4,13,12.2,0.8,6.0606060606061,0,0.41590019592803,38.44980372743,-77.850916039812,38.44980372743,-77.850916039812,0320102012132,0320102012132
