geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon
"LINESTRING (-76.83837890625 38.9664746392269, -77.0202215786638 38.90340853674547)",2020-04-28 1600,1109558,District 20 Lanham,80793,Washington,17.220850884761,13,US,LEVEL4,59,149.8,-90.8,-60.212201591512,0,-4,38.958277147911,-76.85457672094,38.904768374005,-77.016288812624
"LINESTRING (-74.02587890625 40.296284438846904, -73.98193359375 40.296284438846904)",2020-04-28 1600,1206890,West Long Branch,1206865,Long Branch,3.7269863504328,13,US,LEVEL4,57,82.6,-25.6,-30.622009569378,0,-3.1679868825815,40.288285013523,-74.01821908946,40.296816972661,-73.991643716608
"LINESTRING (-74.57789783171792 40.06562942996593, -74.57758449615642 40.06562942996593)",2020-04-28 1600,1206624,North Hanover,1206624,North Hanover,0.026664374584748,13,US,LEVEL4,562,363.4,198.6,54.50054884742,0,4,40.079923459226,-74.586922096939,40.079923459226,-74.586922096939
"LINESTRING (-76.83837890625 39.87601527363071, -76.97021484374999 39.79165276337068)",2020-04-28 1600,1409867,North Codorus,1409872,Penn,14.653330166964,13,US,LEVEL4,10,10.8,-0.8,-6.7796610169492,0,-0.15936381457792,39.864648615296,-76.81889712705,39.799171390967,-76.964231975335
"LINESTRING (-76.83837890625 39.9172228701511, -76.79443359375 39.960275514755985)",2020-04-28 1600,1409852,Jackson,1409886,West Manchester,6.0790595379211,13,US,LEVEL4,20,14.8,5.2,32.911392405063,0,2.3985811408751,39.905568444317,-76.879582644582,39.945670837714,-76.795129423526
"LINESTRING (-76.83837890625 39.91815921796156, -76.70654296875 39.960278280206914)",2020-04-28 1600,1409852,Jackson,1409880,Spring Garden,12.176543184771,13,US,LEVEL4,22,16.4,5.6,32.183908045977,0,1.8877596148971,39.905568444317,-76.879582644582,39.945650795307,-76.721028958563
"LINESTRING (-74.57958984374997 40.37667664755032, -74.59716796874997 40.39676222610689)",2020-04-28 1600,1206832,South Brunswick,1207006,Franklin,2.6841522674649,13,US,LEVEL4,10,10.8,-0.8,-6.7796610169492,0,-0.18024236362373,40.384041433744,-74.52548831562,40.475915180754,-74.551509818334
"LINESTRING (-76.83837890625 39.97823846113793, -76.75048828125 39.960278280206914)",2020-04-28 1600,1409835,Dover township,1409894,York city,7.7516028927537,13,US,LEVEL4,16,44,-28,-62.222222222222,0,-4,40.001717781418,-76.869738933226,39.964955494776,-76.731367156884
"LINESTRING (-76.83837890625 39.980483483754305, -76.83837890625 39.906361235549774)",2020-04-28 1600,1409835,Dover township,1409852,Jackson,8.2420308886055,13,US,LEVEL4,11,10.2,0.8,7.1428571428571,0,0.2445671362063,40.001717781418,-76.869738933226,39.905568444317,-76.879582644582
"LINESTRING (-76.83837890625 39.98466387069515, -76.79443359375 39.9765353405324)",2020-04-28 1600,1409835,Dover township,1409886,West Manchester,3.8518888321454,13,US,LEVEL4,31,34.8,-3.8,-10.614525139665,0,-0.51615953367795,40.001717781418,-76.869738933226,39.945670837714,-76.795129423526
"LINESTRING (-76.83837890625 39.99395361945257, -76.67201450892857 39.986737475328496)",2020-04-28 1600,1409835,Dover township,1409878,Springettsbury,14.195681145675,13,US,LEVEL4,14,27.2,-13.2,-46.808510638298,0,-2.164225258087,40.001717781418,-76.869738933226,39.990649790504,-76.67353462768
"LINESTRING (-76.83837890625 40.17187422080906, -76.7852783203125 40.156482584282536)",2020-04-28 1600,1409839,Fairview,1409864,Newberry,4.8259098080545,13,US,LEVEL4,25,27,-2,-7.1428571428571,0,-0.5,40.173481740074,-76.865546865071,40.128656383624,-76.791930295994
"LINESTRING (-76.83837890625 40.229216111242735, -76.83837890625 40.229216111242735)",2020-04-28 1600,1408317,Steelton,1408317,Steelton,0,13,US,LEVEL4,842,687.6,154.4,22.422306128376,0,4,40.225803413742,-76.825463121284,40.225803413742,-76.825463121284
"LINESTRING (-76.83837890625 40.22921611124274, -76.79443359375 40.22921611124274)",2020-04-28 1600,1408317,Steelton,1408319,Swatara,3.7306831255742,13,US,LEVEL4,12,29,-17,-56.666666666667,0,-3.0532901344552,40.225803413742,-76.825463121284,40.246292268408,-76.802544523187
"LINESTRING (-76.83837890625 40.22921611124274, -76.83837890625 40.26275858650597)",2020-04-28 1600,1408317,Steelton,1408310,Paxtang,3.7297589306376,13,US,LEVEL4,22,29.8,-7.8,-25.324675324675,0,-1.5694450913418,40.225803413742,-76.825463121284,40.262156243291,-76.83424057412
"LINESTRING (-74.58248143388329 40.00655923454793, -74.5823099957331 40.00634038706363)",2020-04-28 1600,1206623,New Hanover,1206623,New Hanover,0.028379449970771,13,US,LEVEL4,770,800.8,-30.8,-3.8413569468695,0,-1.135920578382,40.015817204707,-74.574192563855,40.015817204707,-74.574192563855
"LINESTRING (-76.83837890625 40.22921611124274, -76.88232421875 40.271450474149916)",2020-04-28 1600,1408317,Steelton,1408296,Harrisburg,5.9970091968607,13,US,LEVEL4,29,64,-35,-53.846153846154,0,-4,40.225803413742,-76.825463121284,40.275157939718,-76.884205185764
"LINESTRING (-76.83837890625 40.26275858650597, -76.64501953124999 40.27616892744234)",2020-04-28 1600,1408310,Paxtang,1408290,Derry,16.472874864056,13,US,LEVEL4,10,19.2,-9.2,-45.544554455446,0,-1.3917047478769,40.262156243291,-76.83424057412,40.270846358105,-76.656251926313
"LINESTRING (-74.583984375 39.39204651767552, -74.55322265625 39.35128828948367)",2020-04-28 1600,1206510,Egg Harbor,1206517,Linwood,5.2471059597759,13,US,LEVEL4,11,24,-13,-52,0,-3.4743961448615,39.382261842622,-74.615902093702,39.343652333415,-74.571833727852
"LINESTRING (-76.83837890625 40.26275858650597, -76.75048828125 40.2094754671686)",2020-04-28 1600,1408310,Paxtang,1408303,Lower Swatara,9.5270215353417,13,US,LEVEL4,17,14.2,2.8,18.421052631579,0,0.6081211398683,40.262156243291,-76.83424057412,40.218570814163,-76.760257568789
"LINESTRING (-76.83837890625 40.26275858650597, -76.78429236778847 40.25759820569624)",2020-04-28 1600,1408310,Paxtang,1408319,Swatara,4.6252417818171,13,US,LEVEL4,38,65.4,-27.4,-41.265060240964,0,-4,40.262156243291,-76.83424057412,40.246292268408,-76.802544523187
"LINESTRING (-76.83837890625 40.26275858650597, -76.80868612753379 40.31349187931955)",2020-04-28 1600,1408310,Paxtang,1408302,Lower Paxton,6.1779629816854,13,US,LEVEL4,38,68,-30,-43.478260869565,0,-2.1107926341909,40.262156243291,-76.83424057412,40.318395829805,-76.798381801064
"LINESTRING (-76.83837890625 40.26275858650597, -76.83837890625 40.22921611124274)",2020-04-28 1600,1408310,Paxtang,1408317,Steelton,3.7297589306376,13,US,LEVEL4,22,24,-2,-8,0,-0.41256849850352,40.262156243291,-76.83424057412,40.225803413742,-76.825463121284
"LINESTRING (-76.83837890625 40.26275858650597, -76.83837890625 40.26275858650597)",2020-04-28 1600,1408310,Paxtang,1408310,Paxtang,0,13,US,LEVEL4,1904,1692.2,211.8,12.508858965273,0,4,40.262156243291,-76.83424057412,40.262156243291,-76.83424057412
"LINESTRING (-76.83837890625 40.26275858650597, -76.8548583984375 40.195657016316716)",2020-04-28 1600,1408310,Paxtang,1409839,Fairview,7.5913897917575,13,US,LEVEL4,10,11.4,-1.4,-11.290322580645,0,-0.31867601752419,40.262156243291,-76.83424057412,40.173481740074,-76.865546865071
"LINESTRING (-74.58410314611487 40.00668936007912, -74.62329761402027 39.96846957894234)",2020-04-28 1600,1206623,New Hanover,1206627,Pemberton township,5.4047709717399,13,US,LEVEL4,35,63.2,-28.2,-43.92523364486,0,-4,40.015817204707,-74.574192563855,39.956095849309,-74.60008019446
"LINESTRING (-76.83837890625 40.26275858650597, -76.88232421875 40.27029248590842)",2020-04-28 1600,1408310,Paxtang,1408296,Harrisburg,3.8215778680678,13,US,LEVEL4,90,217.6,-127.6,-58.371454711802,0,-4,40.262156243291,-76.83424057412,40.275157939718,-76.884205185764
"LINESTRING (-76.83837890625 40.26275858650597, -76.92626953125001 40.22921611124274)",2020-04-28 1600,1408310,Paxtang,1408261,Lower Allen,8.3399944531107,13,US,LEVEL4,16,18.4,-2.4,-12.371134020619,0,-0.92035798661684,40.262156243291,-76.83424057412,40.208713041456,-76.928908763076
"LINESTRING (-76.83837890625 40.26275858650597, -76.97021484375 40.254366734094305)",2020-04-28 1600,1408310,Paxtang,1408258,Hampden,11.226046826374,13,US,LEVEL4,10,27.2,-17.2,-60.992907801418,0,-2.8587367298525,40.262156243291,-76.83424057412,40.260636521252,-76.980524126806
"LINESTRING (-76.83837890625 40.26275858650597, -76.9833984375 40.195657016316716)",2020-04-28 1600,1408310,Paxtang,1408281,Upper Allen,14.395795070367,13,US,LEVEL4,19,23.6,-4.6,-18.69918699187,0,-1.2164375363003,40.262156243291,-76.83424057412,40.179885118218,-76.980366315865
"LINESTRING (-76.83837890625 40.26275858650597, -77.03887939453125 40.235505325354595)",2020-04-28 1600,1408310,Paxtang,1408277,Silver Spring,17.283970709554,13,US,LEVEL4,17,24.2,-7.2,-28.571428571429,0,-1.8171160744502,40.262156243291,-76.83424057412,40.250372719064,-77.05641756424
"LINESTRING (-76.83837890625 40.262758586505974, -76.84763055098684 40.30333901278029)",2020-04-28 1600,1408310,Paxtang,1408318,Susquehanna,4.5800804741975,13,US,LEVEL4,39,63.8,-24.8,-38.271604938272,0,-2.710746787907,40.262156243291,-76.83424057412,40.310661502782,-76.869715660993
"LINESTRING (-74.58599273543552 39.395890218244055, -74.58605238970588 39.39586713315528)",2020-04-28 1600,1206510,Egg Harbor,1206510,Egg Harbor,0.0057328518011867,13,US,LEVEL4,4418,3271.8,1146.2,35.021999511122,0,4,39.382261842622,-74.615902093702,39.382261842622,-74.615902093702
"LINESTRING (-74.586181640625 39.37865074421191, -74.59716796875 39.31729830797875)",2020-04-28 1600,1206510,Egg Harbor,1206524,Somers Point,6.8871884836818,13,US,LEVEL4,37,84.2,-47.2,-55.399061032864,0,-3.4824702937371,39.382261842622,-74.615902093702,39.319814579544,-74.605244610884
"LINESTRING (-74.59303193933823 40.211212643847134, -74.59303193933823 40.211212643847134)",2020-04-28 1600,1206808,Robbinsville,1206808,Robbinsville,0,13,US,LEVEL4,427,348.2,78.8,22.565864833906,0,4,40.221847598766,-74.590874817386,40.221847598766,-74.590874817386
"LINESTRING (-76.8406918174342 40.18682130281542, -76.88232421875 40.27158117922726)",2020-04-28 1600,1409839,Fairview,1408296,Harrisburg,10.065779495623,13,US,LEVEL4,21,38.8,-17.8,-44.723618090452,0,-4,40.173481740074,-76.865546865071,40.275157939718,-76.884205185764
"LINESTRING (-76.84218519315945 40.18243714224191, -76.8424927718996 40.18243714224191)",2020-04-28 1600,1409839,Fairview,1409839,Fairview,0.026129543816746,13,US,LEVEL4,1144,871.4,272.6,31.247134342045,0,4,40.173481740074,-76.865546865071,40.173481740074,-76.865546865071
"LINESTRING (-76.84437144886364 40.19107851022968, -76.88232421874999 40.22921611124274)",2020-04-28 1600,1409839,Fairview,1408269,New Cumberland,5.3263953621484,13,US,LEVEL4,22,28,-6,-20.689655172414,0,-2.0579830217101,40.173481740074,-76.865546865071,40.229816510021,-76.876404766314
"LINESTRING (-76.8450422117696 39.98782497607991, -76.8450422117696 39.987800068284606)",2020-04-28 1600,1409835,Dover township,1409835,Dover township,0.0027696248181607,13,US,LEVEL4,1350,939.8,410.2,43.60119047619,0,4,40.001717781418,-76.869738933226,40.001717781418,-76.869738933226
"LINESTRING (-74.02587890625 40.296284438846904, -73.98193359375 40.32979366503048)",2020-04-28 1600,1206890,West Long Branch,1206872,Monmouth Beach,5.2694471845346,13,US,LEVEL4,11,11.8,-0.8,-6.25,0,-0.26375218935832,40.288285013523,-74.01821908946,40.33591002361,-73.98573503276
"LINESTRING (-76.8451397235577 40.30143970441361, -76.78767277644232 40.25759820569624)",2020-04-28 1600,1408318,Susquehanna,1408319,Swatara,6.8942344975144,13,US,LEVEL4,24,46.4,-22.4,-47.257383966245,0,-4,40.310661502782,-76.869715660993,40.246292268408,-76.802544523187
"LINESTRING (-76.845703125 38.90052994654817, -76.81884765625 38.8263910149713)",2020-04-28 1600,1109551,District 13 Kent,1109553,District 15 Mellwood,8.5655196837845,13,US,LEVEL4,17,15.4,1.6,9.7560975609756,0,0.26556245212372,38.910951816205,-76.840938989982,38.807632791339,-76.806850473777
"LINESTRING (-76.84763055098684 38.90092999866744, -76.76436574835526 38.85951420377716)",2020-04-28 1600,1109551,District 13 Kent,1109541,District 3 Marlboro,8.5531226984742,13,US,LEVEL4,20,35.6,-15.6,-42.622950819672,0,-3.9246059223277,38.910951816205,-76.840938989982,38.831804668853,-76.735759582808
"LINESTRING (-76.84779575892857 38.89591505960076, -76.76932198660714 38.976490425331825)",2020-04-28 1600,1109551,District 13 Kent,1109552,District 14 Bowie,11.240242688873,13,US,LEVEL4,16,23.6,-7.6,-30.894308943089,0,-1.1755076272905,38.910951816205,-76.840938989982,39.004434816707,-76.789157002156
"LINESTRING (-76.84822871767241 40.30379512747426, -76.80504108297414 40.312461306659664)",2020-04-28 1600,1408318,Susquehanna,1408302,Lower Paxton,3.7867490705048,13,US,LEVEL4,58,113.2,-55.2,-48.336252189142,0,-4,40.310661502782,-76.869715660993,40.318395829805,-76.798381801064
"LINESTRING (-76.84852013221153 38.88971315270763, -76.88232421875 38.755397251028526)",2020-04-28 1600,1109551,District 13 Kent,1109547,District 9 Surratts,15.219668781834,13,US,LEVEL4,14,30.2,-16.2,-51.923076923077,0,-4,38.910951816205,-76.840938989982,38.772383870724,-76.889254243255
"LINESTRING (-76.8486328125 39.91647379190273, -76.75048828125 39.960278280206914)",2020-04-28 1600,1409852,Jackson,1409894,York city,9.6819758087724,13,US,LEVEL4,31,27.4,3.6,12.676056338028,0,1.3805369799253,39.905568444317,-76.879582644582,39.964955494776,-76.731367156884
"LINESTRING (-76.84974847837935 40.30495397701649, -76.84974847837935 40.30495397701649)",2020-04-28 1600,1408318,Susquehanna,1408318,Susquehanna,0,13,US,LEVEL4,1721,1508.2,212.8,14.100185528757,0,3.6967069988195,40.310661502782,-76.869715660993,40.310661502782,-76.869715660993
"LINESTRING (-76.85016911204268 40.3052747190425, -76.83837890625 40.26275858650597)",2020-04-28 1600,1408318,Susquehanna,1408310,Paxtang,4.8322122702201,13,US,LEVEL4,43,68.8,-25.8,-36.962750716332,0,-3.2453472050017,40.310661502782,-76.869715660993,40.262156243291,-76.83424057412
"LINESTRING (-76.85023716517857 40.305326610991685, -76.88232421875 40.27872327809689)",2020-04-28 1600,1408318,Susquehanna,1408296,Harrisburg,4.0195862595606,13,US,LEVEL4,63,149.6,-86.6,-57.503320053121,0,-4,40.310661502782,-76.869715660993,40.275157939718,-76.884205185764
"LINESTRING (-76.85036399147727 38.89569295274233, -76.83837890625001 39.11301158922029)",2020-04-28 1600,1109551,District 13 Kent,1109515,District 6 Savage,24.1869493199,13,US,LEVEL4,11,17.8,-6.8,-36.170212765957,0,-1.4432196239252,38.910951816205,-76.840938989982,39.163260881004,-76.836857898142
"LINESTRING (-76.85036399147727 39.0789060352985, -76.61865234375 39.159490664322114)",2020-04-28 1600,1109548,District 10 Laurel,1109368,District 2,21.906029700721,13,US,LEVEL4,12,15.2,-3.2,-19.753086419753,0,-0.50159450913766,39.079279656731,-76.861407791254,39.14026053424,-76.640715998308
"LINESTRING (-76.85053399268617 38.89794237539367, -76.97021484375 38.96049525252847)",2020-04-28 1600,1109551,District 13 Kent,1109555,District 17 Chillum,12.472168874222,13,US,LEVEL4,49,64.6,-15.6,-23.780487804878,0,-2.0089352641443,38.910951816205,-76.840938989982,38.97162208823,-76.972647124463
"LINESTRING (-76.8515625 40.30633720670197, -76.92626953125 40.28622668314462)",2020-04-28 1600,1408318,Susquehanna,1408257,East Pennsboro,6.7189201665091,13,US,LEVEL4,12,25.2,-13.2,-50.381679389313,0,-3.4428275043182,40.310661502782,-76.869715660993,40.28875122894,-76.938739086909
"LINESTRING (-76.85166469840117 37.06862479952355, -76.85166469840117 37.06862479952355)",2020-04-28 1600,1425041,Dendron,1425041,Dendron,0,13,US,LEVEL4,44,35,9,25,0,1.3805369799253,37.028056219975,-76.89166022159,37.028056219975,-76.89166022159
"LINESTRING (-76.85166469840117 38.905744579405294, -76.83837890625 38.95741795712655)",2020-04-28 1600,1109551,District 13 Kent,1109558,District 20 Lanham,5.8596227928161,13,US,LEVEL4,45,65.6,-20.6,-30.930930930931,0,-4,38.910951816205,-76.840938989982,38.958277147911,-76.85457672094
"LINESTRING (-76.85190054086539 38.890590190046055, -76.97021484375 38.825659446812566)",2020-04-28 1600,1109551,District 13 Kent,1109550,District 12 Oxon Hill,12.533135257167,13,US,LEVEL4,38,57,-19,-32.758620689655,0,-2.2012808961813,38.910951816205,-76.840938989982,38.792595543706,-76.989559196088
"LINESTRING (-76.85302734375 39.25834158784748, -76.89111328125 39.21522924530484)",2020-04-28 1600,1109511,District 2 Ellicott City,1109514,District 5 Clarksville,5.8086712980368,13,US,LEVEL4,15,69.4,-54.4,-77.272727272727,0,-2.8384969736509,39.272211891096,-76.834040020538,39.203354208735,-76.94293151214
"LINESTRING (-76.85569069602273 38.89776595008768, -77.0328036221591 39.01270745714645)",2020-04-28 1600,1109551,District 13 Kent,1109537,District 13,19.947352791409,13,US,LEVEL4,32,51.2,-19.2,-36.781609195402,0,-2.0216127126848,38.910951816205,-76.840938989982,39.044736536287,-77.048813829525
"LINESTRING (-76.85589156337291 38.55675621464943, -76.85589156337291 38.55675621464943)",2020-04-28 1600,1109436,District 8 Bryantown,1109436,District 8 Bryantown,0,13,US,LEVEL4,536,319,217,67.8125,0,4,38.560225144438,-76.851099222701,38.560225144438,-76.851099222701
"LINESTRING (-76.85595703125 38.73693084875969, -76.88232421875001 38.76436025419419)",2020-04-28 1600,1109549,District 11 Brandywine,1109547,District 9 Surratts,3.8119270064096,13,US,LEVEL4,16,20.4,-4.4,-20.560747663551,0,-1.3709892962695,38.700510413157,-76.843592647713,38.772383870724,-76.889254243255
"LINESTRING (-76.8560791015625 38.89435414195678, -76.8988037109375 38.83495036242854)",2020-04-28 1600,1109551,District 13 Kent,1109544,District 6 Spauldings,7.570647826487,13,US,LEVEL4,72,105.8,-33.8,-31.647940074906,0,-3.4641622606436,38.910951816205,-76.840938989982,38.840613052176,-76.908581336055
"LINESTRING (-76.85617713730569 38.717096105362884, -76.85617713730569 38.717096105362884)",2020-04-28 1600,1109549,District 11 Brandywine,1109549,District 11 Brandywine,0,13,US,LEVEL4,1156,657.8,498.2,75.622343655131,0,4,38.700510413157,-76.843592647713,38.700510413157,-76.843592647713
"LINESTRING (-76.85638928022541 38.90140219133283, -76.92266745645492 38.99328797805906)",2020-04-28 1600,1109551,District 13 Kent,1109559,District 21 Berwyn,11.715130431514,13,US,LEVEL4,60,103.8,-43.8,-41.793893129771,0,-3.6665880945479,38.910951816205,-76.840938989982,39.000205965331,-76.910154046781
"LINESTRING (-76.85721261160714 39.077929705857855, -76.77183314732143 39.11008825602699)",2020-04-28 1600,1109548,District 10 Laurel,1109370,District 4,8.1901037424386,13,US,LEVEL4,34,46,-12,-25.531914893617,0,-4,39.079279656731,-76.861407791254,39.068681999254,-76.707526426702
"LINESTRING (-76.85731000149164 39.60782426921704, -76.85741488290573 39.608147433462534)",2020-04-28 1600,1109411,District 8 Hampstead,1109411,District 8 Hampstead,0.037040536386719,13,US,LEVEL4,836,531.8,304.2,57.094594594595,0,4,39.600353993016,-76.872206124542,39.600353993016,-76.872206124542
"LINESTRING (-76.85776654411765 38.89840614044434, -76.9159294577206 38.88666931723899)",2020-04-28 1600,1109551,District 13 Kent,1109556,District 18 Seat Pleasant,5.2001916909347,13,US,LEVEL4,102,116,-14,-11.965811965812,0,-1.7852147965773,38.910951816205,-76.840938989982,38.887567876031,-76.899015069768
"LINESTRING (-76.8585205078125 39.0789060352985, -76.91162109375 38.942318919797366)",2020-04-28 1600,1109548,District 10 Laurel,1109540,District 2 Bladensburg,15.865668482878,13,US,LEVEL4,25,38.6,-13.6,-34.343434343434,0,-4,39.079279656731,-76.861407791254,38.937180997259,-76.91683728002
"LINESTRING (-76.85874380716463 39.90827960667364, -76.85902963033537 39.908169985466564)",2020-04-28 1600,1409852,Jackson,1409852,Jackson,0.027256677035601,13,US,LEVEL4,615,564.6,50.4,8.9108910891089,0,3.4468841422349,39.905568444317,-76.879582644582,39.905568444317,-76.879582644582
"LINESTRING (-76.859033203125 38.90402640207068, -76.901220703125 38.942318919797366)",2020-04-28 1600,1109551,District 13 Kent,1109540,District 2 Bladensburg,5.6079847909294,13,US,LEVEL4,100,138,-38,-27.338129496403,0,-2.2489538334543,38.910951816205,-76.840938989982,38.937180997259,-76.91683728002
"LINESTRING (-76.85939622961956 39.07890603529851, -77.01416015625 38.9066416378647)",2020-04-28 1600,1109548,District 10 Laurel,80793,Washington,23.362568461655,13,US,LEVEL4,22,186,-164,-87.700534759358,0,-4,39.079279656731,-76.861407791254,38.904768374005,-77.016288812624
"LINESTRING (-76.85975802775526 38.90122906518287, -76.85979363983995 38.90130298080945)",2020-04-28 1600,1109551,District 13 Kent,1109551,District 13 Kent,0.0087777993055892,13,US,LEVEL4,3702,2736.8,965.2,35.254583972533,0,4,38.910951816205,-76.840938989982,38.910951816205,-76.840938989982
"LINESTRING (-76.86155885130496 37.92781582053123, -76.86155885130496 37.92781582053123)",2020-04-28 1600,1424669,Tappahannock,1424669,Tappahannock,0,13,US,LEVEL4,90,78,12,15.189873417722,0,2.4754109910211,37.916550189842,-76.857948881647,37.916550189842,-76.857948881647
"LINESTRING (-76.8621826171875 38.900767477493986, -77.00531005859375 38.90503788690507)",2020-04-28 1600,1109551,District 13 Kent,80793,Washington,12.394386275543,13,US,LEVEL4,143,352.2,-209.2,-59.229898074745,0,-4,38.910951816205,-76.840938989982,38.904768374005,-77.016288812624
"LINESTRING (-76.86270577566964 39.08469032622049, -76.82935442243304 39.13096568045365)",2020-04-28 1600,1109548,District 10 Laurel,1109515,District 6 Savage,5.8955928884063,13,US,LEVEL4,110,227.2,-117.2,-51.358457493427,0,-4,39.079279656731,-76.861407791254,39.163260881004,-76.836857898142
"LINESTRING (-76.86342036923882 39.74994661668705, -76.86342036923882 39.74994661668705)",2020-04-28 1600,1409861,Manheim,1409861,Manheim,0,13,US,LEVEL4,180,104.2,75.8,72.053231939163,0,4,39.759388255407,-76.861386479052,39.759388255407,-76.861386479052
"LINESTRING (-74.59716796874999 40.39676222610689, -74.59716796874999 40.39676222610689)",2020-04-28 1600,1207006,Franklin,1207006,Franklin,0,13,US,LEVEL4,213,131,82,62.121212121212,0,4,40.475915180754,-74.551509818334,40.475915180754,-74.551509818334
"LINESTRING (-76.86767578125 38.90813093681449, -77.05810546875 38.81688062890768)",2020-04-28 1600,1109551,District 13 Kent,1425093,Alexandria,19.359832320012,13,US,LEVEL4,11,17.2,-6.2,-34.065934065934,0,-1.2229962568863,38.910951816205,-76.840938989982,38.818447323202,-77.086138803769
"LINESTRING (-76.871337890625 39.850717297910364, -76.871337890625 39.89287782707916)",2020-04-28 1600,1409867,North Codorus,1409852,Jackson,4.6880443066211,13,US,LEVEL4,14,11.6,2.4,19.047619047619,0,0.49720247427903,39.864648615296,-76.81889712705,39.905568444317,-76.879582644582
"LINESTRING (-76.87333540482955 39.072702026562695, -76.92626953125 38.999001691070056)",2020-04-28 1600,1109548,District 10 Laurel,1109559,District 21 Berwyn,9.3841820117851,13,US,LEVEL4,42,110.8,-68.8,-61.538461538462,0,-4,39.079279656731,-76.861407791254,39.000205965331,-76.910154046781
"LINESTRING (-76.87478965210673 39.081334821161626, -76.87461884329113 39.081194872016894)",2020-04-28 1600,1109548,District 10 Laurel,1109548,District 10 Laurel,0.021436754300272,13,US,LEVEL4,4629,3067,1562,50.912646675359,0,4,39.079279656731,-76.861407791254,39.079279656731,-76.861407791254
"LINESTRING (-76.87705078125 39.080268278160354, -76.97021484375 38.96828926400356)",2020-04-28 1600,1109548,District 10 Laurel,1109555,District 17 Chillum,14.82600474011,13,US,LEVEL4,24,50.8,-26.8,-51.737451737452,0,-4,39.079279656731,-76.861407791254,38.97162208823,-76.972647124463
