spaco_id,country,polygon_name,level,date_time,n_baseline,n_crisis,density_baseline,density_crisis,n_difference,percent_change,clipped_z_score,lat,lon
1206647,US,Camden,LEVEL4,2020-04-28 1600,7401.2947246623,6855,0.0037659415449002,0.0034945873404686,-546.29472466227,-7.3800725988682,-2.6664289715895,39.936228649158,-75.107216815902
1206648,US,Cherry Hill,LEVEL4,2020-04-28 1600,6379.9397627722,5569,0.0032462536759311,0.0028390017358235,-810.93976277225,-12.708782607594,-4,39.903447234733,-74.994762379822
1206649,US,Chesilhurst,LEVEL4,2020-04-28 1600,66.5,77,3.3836662645169E-5,3.9253570418102E-5,10.5,15.555555555556,2.7110883423452,39.730754711783,-74.878389835193
1206650,US,Clementon,LEVEL4,2020-04-28 1600,222.94068655448,242,0.00011343712482446,0.00012336836417118,19.059313445517,8.5108756871118,1.0801315884781,39.804524848387,-74.984844242513
1206651,US,Collingswood,LEVEL4,2020-04-28 1600,1477,1664,0.00075153008611901,0.00084828495033404,187,12.652232746955,2.6978354265313,39.915993875492,-75.075871032557
1206652,US,Gibbsboro,LEVEL4,2020-04-28 1600,258.72090956522,300,0.00013164288926631,0.00015293598864195,41.279090434777,15.893633864089,2.0809889491716,39.833158428463,-74.965837829633
1206653,US,Gloucester,LEVEL4,2020-04-28 1600,5092.3213757845,6001,0.0025910851198977,0.0030592295594679,908.67862421555,17.840590788866,3.3616118531109,39.792446361509,-75.03629778829
1206654,US,Gloucester City,LEVEL4,2020-04-28 1600,675.06242719806,746,0.00034348661072976,0.00038030082508966,70.937572801943,10.492754803124,2.5950087326756,39.892421797022,-75.117474110928
1206655,US,Haddon,LEVEL4,2020-04-28 1600,1357.2678345249,1423,0.00069060772685648,0.00072542637279167,65.732165475141,4.8394111827094,0.94533738652998,39.906108258653,-75.062771447172
1206656,US,Haddonfield,LEVEL4,2020-04-28 1600,631.81358924953,610,0.00032148065073789,0.00031096984357197,-21.81358924953,-3.4470797751671,-0.81582476335416,39.895353487577,-75.034397308753
1206657,US,Haddon Heights,LEVEL4,2020-04-28 1600,283.5,346,0.0001442510354873,0.00017638617356705,62.5,21.968365553603,3.9628072142069,39.879145450034,-75.064552317261
1206658,US,Hi-Nella,LEVEL4,2020-04-28 1600,376.09386218584,482,0.00019136482913836,0.00024571715508474,105.90613781416,28.084821428879,4,39.836443282001,-75.021931953496
1206659,US,Laurel Springs,LEVEL4,2020-04-28 1600,444.84736287284,568,0.00022634812249806,0.0002895588051621,123.15263712716,27.622152194334,2.7848084346187,39.821324908176,-75.005242867505
1206660,US,Lawnside,LEVEL4,2020-04-28 1600,206.83333333333,239,0.00010524134922971,0.00012183900428476,32.166666666667,15.477145148356,2.7118376545645,39.86722704709,-75.028700565185
1206661,US,Lindenwold,LEVEL4,2020-04-28 1600,1539.1666666667,1606,0.00078316185345396,0.00081871732586326,66.833333333333,4.3393572124229,1.77234372319,39.817255657538,-74.989830911049
1206663,US,Merchantville,LEVEL4,2020-04-28 1600,469.87871280277,610,0.00023908462389855,0.00031096984357197,140.12128719723,29.75740533336,4,39.950134914963,-75.050116610116
1206664,US,Mount Ephraim,LEVEL4,2020-04-28 1600,531.72067889817,614,0.00027055117644116,0.0003130089900872,82.279321101833,15.445114928148,1.9508434967295,39.880461002566,-75.091426384027
1206665,US,Oaklyn,LEVEL4,2020-04-28 1600,660.14110357148,776,0.00033589431307906,0.00039559442395385,115.85889642852,17.524080079524,3.2682365186234,39.902386739163,-75.081268891087
1206666,US,Pennsauken,LEVEL4,2020-04-28 1600,3825.0523380839,4018,0.0019462707603588,0.0020483226745446,192.94766191607,5.0429958836553,2.4743967793978,39.965007373068,-75.056511046443
1206667,US,Pine Hill,LEVEL4,2020-04-28 1600,848.44924518218,1113,0.00043170963730492,0.00056739251786165,264.55075481782,31.143797739331,3.7112253664278,39.78790552413,-74.985843477614
1206668,US,Pine Valley,LEVEL4,2020-04-28 1600,146.41666666667,147,7.4500020385415E-5,7.4938634434557E-5,0.58333333333334,0.39570378745054,0.053353635994528,39.786911738384,-74.974072357146
1206669,US,Runnemede,LEVEL4,2020-04-28 1600,825.56652388046,878,0.00042006640540884,0.00044759266009212,52.433476119539,6.3435276659137,1.5992355714536,39.852146834459,-75.073981153562
1206670,US,Somerdale,LEVEL4,2020-04-28 1600,486.10547750955,567,0.0002473411586836,0.00028904901853329,80.894522490449,16.607188016863,1.9559109149875,39.845426725081,-75.021605376148
1206673,US,Voorhees,LEVEL4,2020-04-28 1600,2326.179062516,2125,0.0011836110705355,0.0010832965862138,-201.17906251603,-8.6447607644994,-4,39.845043989969,-74.954879022984
1206674,US,Waterford,LEVEL4,2020-04-28 1600,533.02006509301,701,0.00027121233271666,0.00035736042679337,167.97993490699,31.455734697484,3.228876591585,39.741580516573,-74.820769288813
1206675,US,Winslow,LEVEL4,2020-04-28 1600,2709.8317143429,3228,0.0013788219780962,0.0016455912377874,518.16828565714,19.114734526512,3.0055155572902,39.702706064396,-74.90307329902
1206678,US,Avalon,LEVEL4,2020-04-28 1600,83.179559143045,126,4.2323589198452E-5,6.4233115229621E-5,42.820440856955,50.867979463033,2.3957734325413,39.09007332544,-74.736204461194
1206679,US,Cape May,LEVEL4,2020-04-28 1600,198.57220462672,156,0.00010103790524303,7.9526714093816E-5,-42.572204626716,-21.331730391186,-0.74243169524614,38.939707472372,-74.905743997427
1206681,US,Dennis,LEVEL4,2020-04-28 1600,435.61864154846,552,0.00022165234610559,0.0002814022191012,116.38135845154,26.655151057864,4,39.203620388679,-74.821942715515
1206682,US,Lower,LEVEL4,2020-04-28 1600,1687.9249399714,2014,0.00085885333479966,0.0010267102704163,326.07506002864,19.306663802014,3.6948468967278,38.983089105498,-74.911885684018
1206683,US,Middle,LEVEL4,2020-04-28 1600,2246.8638656224,2198,0.0011432537538449,0.0011205110101167,-48.863865622355,-2.1737911432117,-1.3554377053485,39.088138385483,-74.839986704649
1206684,US,North Wildwood,LEVEL4,2020-04-28 1600,280.63913940471,389,0.00014279536669275,0.00019830699860573,108.36086059529,38.475071619778,3.6938518092284,39.002690058201,-74.799999011346
1206685,US,Ocean City,LEVEL4,2020-04-28 1600,603.71325283329,738,0.00030718258151184,0.00037622253205921,134.28674716671,22.206681685499,1.855072258982,39.260098047886,-74.605457288273
1206686,US,Sea Isle City,LEVEL4,2020-04-28 1600,99.88559900525,136,5.0823989724079E-5,6.9330981517686E-5,36.11440099475,35.797379755728,1.38644767984,39.151228953259,-74.697399363673
1206687,US,Stone Harbor,LEVEL4,2020-04-28 1600,85.860052717448,105,4.3687483285664E-5,5.3527596024684E-5,19.139947282552,22.035385293644,1.3047528394633,39.048982342032,-74.763175484313
1206688,US,Upper,LEVEL4,2020-04-28 1600,739.50273352553,846,0.00037627525593208,0.00043127948797031,106.49726647447,14.381751971047,3.2721298489269,39.257631933623,-74.731866295548
1206690,US,West Wildwood,LEVEL4,2020-04-28 1600,62.187671982419,107,3.1642455301617E-5,5.4547169282297E-5,44.812328017581,70.919416100738,4,39.000701645784,-74.824523108728
1206691,US,Wildwood,LEVEL4,2020-04-28 1600,928.01830350185,821,0.00047219612427269,0.00041853482225015,-107.01830350185,-11.519504308844,-0.2311153376954,38.98764953097,-74.818517878395
1206692,US,Wildwood Crest,LEVEL4,2020-04-28 1600,90.717193120126,126,4.6158903153719E-5,6.4233115229621E-5,35.282806879874,38.469130682687,2.9400956234143,38.971232501997,-74.837798945143
1206693,US,Woodbine,LEVEL4,2020-04-28 1600,234.82272282738,234,0.0001194829662215,0.00011929007114072,-0.82272282737983,-0.34887343234607,-0.074611132202767,39.228391890722,-74.809617682819
1206695,US,Bridgeton,LEVEL4,2020-04-28 1600,2370.1004010216,2229,0.0012059592136022,0.0011363143956097,-141.10040102156,-5.9508404182617,-1.2976341595864,39.428481945317,-75.228191440606
1206696,US,Commercial,LEVEL4,2020-04-28 1600,427.5,464,0.00021752140271894,0.00023654099576622,36.5,8.5180863477246,1.2958559258256,39.275026986192,-75.040989769205
1206697,US,Deerfield,LEVEL4,2020-04-28 1600,194.08333333333,198,9.8753868797741E-5,0.00010093775250369,3.9166666666667,2.0076890217856,0.43278344918697,39.464112032993,-75.136977089169
1206698,US,Downe,LEVEL4,2020-04-28 1600,92.350621964392,109,4.69900276764E-5,5.556674253991E-5,16.649378035608,17.835315593247,3.1184808046606,39.271950641226,-75.132994428019
1206699,US,Fairfield,LEVEL4,2020-04-28 1600,453.202829462,494,0.00023059956767431,0.00025183459463042,40.797170538002,8.9821480386474,1.9788225857048,39.371951683448,-75.244711494733
1206700,US,Greenwich,LEVEL4,2020-04-28 1600,30.25,50,1.5391865338592E-5,2.5489331440326E-5,19.75,63.2,3.5000509836197,39.395606919579,-75.366029305312
1206701,US,Hopewell,LEVEL4,2020-04-28 1600,307.5821563387,325,0.00015650456631137,0.00016568065436212,17.417843661297,5.644475321567,1.1179825029624,39.436925137804,-75.277690988778
1206702,US,Lawrence,LEVEL4,2020-04-28 1600,231.32033265497,321,0.00011770087306788,0.00016364150784689,89.679667345032,38.601729913249,4,39.334777852172,-75.188700378777
1206703,US,Maurice River,LEVEL4,2020-04-28 1600,262.11760849375,295,0.0001333712043904,0.00015038705549792,32.882391506252,12.497221943637,2.7302476431168,39.305553459348,-74.935208669101
1206704,US,Millville,LEVEL4,2020-04-28 1600,3089.7743338087,3025,0.0015721451395907,0.0015421045521397,-64.77433380866,-2.095731580922,-1.7186971634364,39.39024505562,-75.056133074286
1206705,US,Shiloh,LEVEL4,2020-04-28 1600,25.083333333333,23,1.2762951699493E-5,1.172509246255E-5,-2.0833333333333,-7.9872204472843,-0.69473690368859,39.459441508401,-75.297010088725
1206706,US,Stow Creek,LEVEL4,2020-04-28 1600,90,104,4.5793979519777E-5,5.3017809395877E-5,14,15.384615384615,2.0641873861686,39.454088452434,-75.352496878599
1206707,US,Upper Deerfield,LEVEL4,2020-04-28 1600,770.66666666667,799,0.00039213215055453,0.0004073195164164,28.333333333333,3.6717062634989,1.1895385485474,39.493424612245,-75.216037865382
1206708,US,Vineland,LEVEL4,2020-04-28 1600,6280.8333333333,5975,0.00319582614482,0.0030459751071189,-305.83333333333,-4.8685362553395,-4,39.465226195378,-74.998137234139
1206733,US,Clayton,LEVEL4,2020-04-28 1600,543.98554098211,674,0.000276791808031,0.00034359618781559,130.01445901789,23.856496960193,3.1699388110005,39.662804618441,-75.078301887624
1206734,US,Deptford,LEVEL4,2020-04-28 1600,3340.3578902532,3275,0.0016996475646109,0.0016695512093413,-65.357890253203,-1.9560278305971,-0.35846103324944,39.815654678749,-75.118212236014
1206735,US,East Greenwich,LEVEL4,2020-04-28 1600,882.58333333333,1130,0.00044907781212404,0.00057605889055136,247.41666666667,28.001509006885,4,39.790614943018,-75.23949451912
1206736,US,Elk,LEVEL4,2020-04-28 1600,332.69149621514,445,0.000169280750712,0.0002268550498189,112.30850378486,33.656387728996,4,39.665622469466,-75.154124234466
1206737,US,Franklin,LEVEL4,2020-04-28 1600,1273.207389755,1538,0.00064783592367631,0.00078405183510442,264.79261024503,20.780966456014,3.561618324706,39.595231137769,-75.018843699911
1206738,US,Glassboro,LEVEL4,2020-04-28 1600,1706.6666666667,1442,0.00086838953756022,0.00073511231873899,-264.66666666667,-15.49873121218,-1.6819837724307,39.701418651186,-75.111988435521
1206739,US,Greenwich,LEVEL4,2020-04-28 1600,393.81148732904,443,0.00020037994650443,0.00022583547656129,49.188512670963,12.458733914692,2.8826859966323,39.829999016906,-75.2895765482
1206740,US,Harrison,LEVEL4,2020-04-28 1600,845.79914923254,915,0.00043036121019777,0.00046645476535796,69.200850767462,8.1720501054092,1.7599465429546,39.726923399234,-75.207582713642
1206741,US,Logan,LEVEL4,2020-04-28 1600,1540.9048385766,1270,0.00078404627355227,0.00064742901858427,-270.90483857664,-17.569491436756,-1.6978110892271,39.792323552424,-75.35578109424
1206742,US,Mantua,LEVEL4,2020-04-28 1600,1030.6418069591,1206,0.00052441322000122,0.00061480267434065,175.35819304092,16.997972732204,2.0935024858128,39.762005614588,-75.168791150484
1206743,US,Monroe,LEVEL4,2020-04-28 1600,2891.2080154201,3405,0.0014711102293951,0.0017358234710862,513.79198457992,17.764696793612,2.7486850740523,39.660086190336,-74.972312983162
1206744,US,National Park,LEVEL4,2020-04-28 1600,294.26492951597,368,0.00014972846839603,0.0001876014794008,73.735070484032,24.972512179116,2.4989038393364,39.867496477792,-75.185332986947
1206745,US,Newfield,LEVEL4,2020-04-28 1600,98.166666666667,118,4.9949359142868E-5,6.0154822199169E-5,19.833333333333,20,2.343801458268,39.548558042054,-75.016957777753
1206746,US,Paulsboro,LEVEL4,2020-04-28 1600,562.91666666667,623,0.00028642438116305,0.00031759706974646,60.083333333333,10.654647554308,4,39.840311808563,-75.239707506482
1206747,US,Pitman,LEVEL4,2020-04-28 1600,404.12726879423,458,0.00020562884300607,0.00023348227599338,53.872731205767,13.29773020861,2.3325311765375,39.733232810764,-75.130742919472
1206748,US,South Harrison,LEVEL4,2020-04-28 1600,192.81011906541,270,9.8106029374303E-5,0.00013764238977776,77.189880934588,39.827580369287,3.8899552978514,39.697496136171,-75.257895677812
1206749,US,Swedesboro,LEVEL4,2020-04-28 1600,235.22312952463,245,0.00011968670195587,0.0001248977240576,9.7768704753724,4.1388286130352,1.5562875232723,39.745913441279,-75.311756318223
1206750,US,Washington,LEVEL4,2020-04-28 1600,3769.5123662615,3734,0.0019180108011125,0.0019035432719635,-35.512366261485,-0.94184457739084,-0.30528295204547,39.746929537366,-75.07235133031
1206752,US,West Deptford,LEVEL4,2020-04-28 1600,2063.3426784617,2106,0.0010498741373306,0.0010736106402665,42.657321538293,2.0663876198151,0.97832111464499,39.842788269243,-75.185065216172
1206753,US,Westville,LEVEL4,2020-04-28 1600,403.89769781988,469,0.00020551203224498,0.00023908992891025,65.102302180123,16.078703961682,3.2430150259735,39.870397352084,-75.130329436838
1206754,US,Woodbury,LEVEL4,2020-04-28 1600,687.93280757267,634,0.00035003534334406,0.00032320472266333,-53.932807572669,-7.8284568509216,-3.7522269702236,39.837822669432,-75.152409402714
1206755,US,Woodbury Heights,LEVEL4,2020-04-28 1600,389.79694310106,414,0.00019833725810268,0.0002110516643259,24.20305689894,6.1932564535647,0.89866559831226,39.816066063531,-75.151214359189
1206756,US,Woolwich,LEVEL4,2020-04-28 1600,557.02696705497,749,0.00028342757245865,0.00038183018497608,191.97303294503,34.402106758063,4,39.740241004294,-75.317393921885
1206777,US,Delaware,LEVEL4,2020-04-28 1600,11.583333333333,25,5.8938547715269E-6,1.2744665720163E-5,13.416666666667,106.62251655629,4,40.444381436828,-74.954252915105
1206778,US,East Amwell,LEVEL4,2020-04-28 1600,18.75,17,9.5404123999535E-6,8.6663726897107E-6,-1.75,-8.8607594936709,-0.49724008931503,40.434519933918,-74.821808860511
1206787,US,Lambertville,LEVEL4,2020-04-28 1600,277,306,0.00014094369252198,0.00015599470841479,29,10.431654676259,1.9592317911922,40.368700139923,-74.942879986685
1206796,US,West Amwell,LEVEL4,2020-04-28 1600,158.75,169,8.077549165294E-5,8.6153940268301E-5,10.25,6.4162754303599,1.1928211965313,40.379154644789,-74.895256632204
1206798,US,East Windsor,LEVEL4,2020-04-28 1600,1929.7045808428,2021,0.00098187613393707,0.001030278776818,91.295419157173,4.7286063369322,0.92929257017445,40.260469118165,-74.529198771964
1206799,US,Ewing,LEVEL4,2020-04-28 1600,4057.2465392831,3576,0.0020644162769624,0.0018229969846121,-481.24653928309,-11.858484560381,-3.5609351222073,40.26500981083,-74.800613880282
1206800,US,Hamilton,LEVEL4,2020-04-28 1600,7031.4126281621,7373,0.0035777373987684,0.0037586568141904,341.58737183791,4.8573283437605,1.8570485394782,40.204458212533,-74.676385769297
1206801,US,Hightstown,LEVEL4,2020-04-28 1600,449.59729580447,480,0.00022876499284685,0.00024469758182713,30.402704195532,6.7472007663191,1.0972246414793,40.268519692015,-74.525058561815
1206802,US,Hopewell borough,LEVEL4,2020-04-28 1600,91.524596340388,108,4.6569727670751E-5,5.5056955911103E-5,16.475403659612,17.806512334299,2.6971036849714,40.388927545327,-74.764039931295
1206803,US,Hopewell township,LEVEL4,2020-04-28 1600,1316.4475394615,1098,0.00066983746289955,0.00055974571842955,-218.44753946148,-16.581118634202,-2.4452542631434,40.345980882278,-74.806777419608
1206804,US,Lawrence,LEVEL4,2020-04-28 1600,2372.9467017168,1891,0.0012074074739993,0.00096400651507312,-481.94670171676,-20.301496295946,-2.3752529995294,40.295503084401,-74.720413692744
1206806,US,Princeton borough,LEVEL4,2020-04-28 1600,698.32810048466,365,0.00035532469701866,0.00018607211951438,-333.32810048466,-47.664050715773,-2.6559022568136,40.350466653393,-74.659591240512
1206807,US,Princeton township,LEVEL4,2020-04-28 1600,1122.7652723957,1011,0.00057128766544005,0.00051539428172338,-111.76527239568,-9.9456065373344,-1.1418986613254,40.356829007753,-74.67047762934
1206808,US,Robbinsville,LEVEL4,2020-04-28 1600,1163.0833333333,1208,0.00059180238162734,0.00061582224759827,44.916666666667,3.8585439186771,1.0340045286295,40.221847598766,-74.590874817386
1206809,US,Trenton,LEVEL4,2020-04-28 1600,11364,10739,0.0057822531473638,0.0054745986067531,-625,-5.4993400791905,-3.2060749715628,40.223790038985,-74.76405285829
1206810,US,West Windsor,LEVEL4,2020-04-28 1600,2522.25,1791,0.0012833762760418,0.00091302785219246,-731.25,-28.980481521847,-4,40.289546127783,-74.626387160431
1206813,US,Cranbury,LEVEL4,2020-04-28 1600,1432.1052248485,1380,0.0007286866370764,0.00070350554775299,-52.105224848468,-3.6358268705619,-0.47180696246155,40.311199216745,-74.520159105171
1206815,US,East Brunswick,LEVEL4,2020-04-28 1600,192.51879289205,276,9.7957796209675E-5,0.0001407011095506,83.481207107949,43.138553036819,3.1131113807542,40.428116409724,-74.417953084952
1206817,US,Helmetta,LEVEL4,2020-04-28 1600,75.236013468394,109,3.828173844357E-5,5.556674253991E-5,33.763986531606,44.28876195842,3.1444049088975,40.377530526718,-74.423835851473
1206823,US,Monroe,LEVEL4,2020-04-28 1600,3649.6840980673,4041,0.0018570395426728,0.0020600477670071,391.31590193273,10.718974620124,4,40.319199427341,-74.428468731321
1206826,US,Old Bridge,LEVEL4,2020-04-28 1600,1408.9245743642,1689,0.0007168918122594,0.0008610296160542,280.07542563578,19.8645679867,2.6285000159536,40.400371423157,-74.312580552641
1206829,US,Plainsboro,LEVEL4,2020-04-28 1600,1216.0174538911,862,0.00061873642643532,0.00043943607403121,-354.01745389106,-29.088938105135,-2.2759001229665,40.337811656135,-74.58807528119
1206832,US,South Brunswick,LEVEL4,2020-04-28 1600,2658.568994472,2321,0.0013527383787196,0.0011832147654599,-337.56899447196,-12.692620314555,-1.3146371398756,40.384041433744,-74.52548831562
1206835,US,Spotswood,LEVEL4,2020-04-28 1600,227.03280878938,266,0.00011551928662242,0.00013560324326253,38.967191210622,17.088414345943,1.6164670976805,40.395206324464,-74.391235575306
1206838,US,Aberdeen,LEVEL4,2020-04-28 1600,194.0948802507,276,9.8759744123269E-5,0.0001407011095506,81.905119749297,41.982198427784,3.5853610543327,40.416771609369,-74.224788011904
1206841,US,Asbury Park,LEVEL4,2020-04-28 1600,1548.6671513473,1596,0.00078799590901944,0.00081361945957519,47.332848652699,3.0543880736936,0.98692031178762,40.22258789229,-74.011739679934
1206844,US,Belmar,LEVEL4,2020-04-28 1600,405.47987708222,530,0.00020631707985317,0.00027018691326745,124.52012291778,30.633773020107,2.914576046229,40.180011583125,-74.024966269843
1206845,US,Bradley Beach,LEVEL4,2020-04-28 1600,706.55206172323,867,0.00035950922938011,0.00044198500717525,160.44793827677,22.676485160117,4,40.201688464672,-74.012726675949
1206846,US,Brielle,LEVEL4,2020-04-28 1600,139.83333333333,169,7.1150275587209E-5,8.6153940268301E-5,29.166666666667,20.710059171598,2.2147866409369,40.104826158121,-74.063646708329
1206847,US,Colts Neck,LEVEL4,2020-04-28 1600,495.58333333333,572,0.00025216370018899,0.00029159795167733,76.416666666667,15.388488001343,2.8145114095094,40.292494355751,-74.168336474532
1206848,US,Deal,LEVEL4,2020-04-28 1600,70.41951611975,103,3.5830998655338E-5,5.2508022767071E-5,32.58048388025,45.618460681841,3.2827295513864,40.250235497982,-73.997720913466
1206849,US,Eatontown,LEVEL4,2020-04-28 1600,1232.4196634786,965,0.00062708223143455,0.00049194409679829,-267.4196634786,-21.681157792183,-4,40.291072080956,-74.055628879199
1206851,US,Fair Haven,LEVEL4,2020-04-28 1600,226.08333333333,225,0.000115036172627,0.00011470199148147,-1.0833333333333,-0.47706422018349,-0.064585342790113,40.361909960694,-74.039311060239
1206852,US,Farmingdale,LEVEL4,2020-04-28 1600,76.20092295477,90,3.8772705613098E-5,4.5880796592586E-5,13.79907704523,17.874238437945,1.3328409981117,40.198349413953,-74.169781653476
1206853,US,Freehold borough,LEVEL4,2020-04-28 1600,1097.1666666667,991,0.00055826253181239,0.00050519854914725,-106.16666666667,-9.6676278646229,-3.1091705843779,40.259463117314,-74.275399191345
1206854,US,Freehold township,LEVEL4,2020-04-28 1600,3144.2734213862,2871,0.0015998754740393,0.0014635974113035,-273.27342138621,-8.6883836402933,-2.5566818047796,40.223321424559,-74.298814468545
1206856,US,Highlands,LEVEL4,2020-04-28 1600,0,0,0,0,0,0,0,40.401011396041,-73.990307536256
1206857,US,Holmdel,LEVEL4,2020-04-28 1600,535.50391894138,368,0.00027247617218624,0.0001876014794008,-167.50391894138,-31.221378451791,-3.8098531461322,40.376626135992,-74.172679844907
1206858,US,Howell,LEVEL4,2020-04-28 1600,3797.5142940779,4408,0.0019322587978785,0.0022471394597791,610.48570592207,16.071696949353,2.5475043367414,40.181756043433,-74.197538589292
1206863,US,Little Silver,LEVEL4,2020-04-28 1600,571.23611111111,540,0.00029065749747977,0.00027528477955552,-31.236111111111,-5.458605373656,-2.5476947880747,40.335772566728,-74.034151736446
1206865,US,Long Branch,LEVEL4,2020-04-28 1600,2885.9166666667,3132,0.001468417874768,0.001596651721422,246.08333333333,8.5240885604596,2.3091968813134,40.296816972661,-73.991643716608
1206866,US,Manalapan,LEVEL4,2020-04-28 1600,2501.5914412683,2918,0.001272864746981,0.0014875573828574,416.40855873171,16.639094654646,2.5236624775547,40.279822107727,-74.343697924612
1206867,US,Manasquan,LEVEL4,2020-04-28 1600,470.71771517102,555,0.00023951152675709,0.00028293157898761,84.282284828985,17.867101895554,2.6913621310574,40.118328235649,-74.044705524538
1206868,US,Marlboro,LEVEL4,2020-04-28 1600,1980.6579056798,2293,0.0010078023063154,0.0011689407398533,312.3420943202,15.761655602865,3.1896309591875,40.342673077178,-74.256906090864
1206869,US,Matawan,LEVEL4,2020-04-28 1600,0,0,0,0,0,0,0,40.412580272651,-74.236499552776
1206870,US,Middletown,LEVEL4,2020-04-28 1600,2019.540906159,2014,0.0010275868321778,0.0010267102704163,-5.5409061590374,-0.27422885338018,-0.094760924143899,40.388770152875,-74.083254766428
1206871,US,Millstone,LEVEL4,2020-04-28 1600,555.42811441673,699,0.00028261404107009,0.00035634085353575,143.57188558327,25.802413980064,3.1821106485283,40.212303652629,-74.430293179788
1206872,US,Monmouth Beach,LEVEL4,2020-04-28 1600,39.75,63,2.0225674287902E-5,3.211655761481E-5,23.25,57.055214723926,3.0863133989399,40.33591002361,-73.98573503276
1206873,US,Neptune,LEVEL4,2020-04-28 1600,1462.75,1528,0.00074427937269504,0.00077895396881635,65.25,4.4577284372331,1.5637486852202,40.210768610704,-74.053752688589
1206874,US,Neptune City,LEVEL4,2020-04-28 1600,936.80863290268,777,0.00047666883721217,0.00039610421058266,-159.80863290268,-17.040644252554,-3.1550133515265,40.200487803654,-74.033402142739
1206875,US,Ocean,LEVEL4,2020-04-28 1600,2398.7246309896,2272,0.0012205238513903,0.0011582352206484,-126.72463098962,-5.2807988613828,-1.3000442453845,40.251828543516,-74.03908628912
1206876,US,Oceanport,LEVEL4,2020-04-28 1600,854.5,874,0.00043478839444055,0.00044555351357689,19.5,2.2793687901812,1.094915160614,40.316053607197,-74.020300877874
1206877,US,Red Bank,LEVEL4,2020-04-28 1600,1117.2029648562,977,0.00056845744102285,0.00049806153634396,-140.20296485615,-12.53823941293,-3.7547973614575,40.348150262068,-74.067273828774
1206878,US,Roosevelt,LEVEL4,2020-04-28 1600,25.916666666667,42,1.318697002838E-5,2.1411038409874E-5,16.083333333333,59.752321981424,3.6729664043245,40.220960757283,-74.472726033892
1206879,US,Rumson,LEVEL4,2020-04-28 1600,243.9484138713,302,0.00012412631854116,0.00015395556189957,58.051586128699,23.699515016741,3.7429156771542,40.362226449936,-74.00448748566
1206881,US,Sea Girt,LEVEL4,2020-04-28 1600,172.91666666667,205,8.7983803244016E-5,0.00010450625890534,32.083333333333,18.447532343076,1.8825480009387,40.13073305855,-74.035701785666
1206882,US,Shrewsbury borough,LEVEL4,2020-04-28 1600,283.37252825244,168,0.00014418617505844,8.5644153639494E-5,-115.37252825244,-40.570912022143,-3.2390815750795,40.324860674414,-74.059892314986
1206885,US,Spring Lake Heights,LEVEL4,2020-04-28 1600,219.45043662838,263,0.00011166120889518,0.00013407388337611,43.549563371619,19.754809306652,2.1114481857455,40.152160382307,-74.04292666446
1206886,US,Tinton Falls,LEVEL4,2020-04-28 1600,1774.5833333333,1697,0.00090294703136449,0.00086510790908465,-77.583333333333,-4.3694560473084,-2.2242796611489,40.270655981974,-74.094964993018
1206888,US,Upper Freehold,LEVEL4,2020-04-28 1600,543.70111359821,651,0.00027664708512218,0.00033187109535304,107.29888640179,19.698672120017,4,40.154937675593,-74.528258015946
1206889,US,Wall,LEVEL4,2020-04-28 1600,2765.8383586576,2463,0.0014073193905709,0.0012556044667504,-302.83835865759,-10.945285535383,-3.5289548158843,40.166973606625,-74.09681668302
1206890,US,West Long Branch,LEVEL4,2020-04-28 1600,256.91666666667,245,0.00013072485079581,0.0001248977240576,-11.916666666667,-4.6203554119548,-0.69901335963318,40.288285013523,-74.01821908946
1206932,US,Barnegat,LEVEL4,2020-04-28 1600,1715.6976043021,2033,0.00087298467726155,0.0010363962163636,317.30239569794,18.483301596203,2.7915429573014,39.771555065408,-74.295953214128
1206935,US,Beach Haven,LEVEL4,2020-04-28 1600,72.062935217776,108,3.6667206438865E-5,5.5056955911103E-5,35.937064782224,49.186450934536,2.9986596347881,39.560311354639,-74.243205020361
1206936,US,Beachwood,LEVEL4,2020-04-28 1600,869.49241586326,1103,0.00044241686538493,0.00056229465157358,233.50758413674,26.824769507633,3.9291341719573,39.928192340248,-74.201985280877
1206937,US,Berkeley,LEVEL4,2020-04-28 1600,2956.1257720709,3694,0.0015041418118233,0.0018831518068113,737.87422792909,24.952412741388,4,39.915451256697,-74.209321190865
1206938,US,Brick,LEVEL4,2020-04-28 1600,5397.5314831219,6227,0.0027463827355048,0.0031744413375782,829.46851687811,15.364706484928,2.3912769750595,40.063536251608,-74.113302640927
1206939,US,Eagleswood,LEVEL4,2020-04-28 1600,137.08333333333,145,6.9751015101883E-5,7.3919061176944E-5,7.9166666666667,5.7332528666264,1.2737576896817,39.653129192069,-74.296601167936
1206942,US,Jackson,LEVEL4,2020-04-28 1600,3464.1660252182,4068,0.0017626438667994,0.0020738120059849,603.83397478184,17.42583098147,2.1409241911428,40.098133107425,-74.357700415324
1206943,US,Lacey,LEVEL4,2020-04-28 1600,2163.7770755639,2548,0.0011009773675971,0.001298936330199,384.2229244361,17.748844847501,2.7674646911962,39.860091384093,-74.286992988484
1206944,US,Lakehurst,LEVEL4,2020-04-28 1600,247.66666666667,239,0.00012601824734516,0.00012183900428476,-8.6666666666667,-3.485254691689,-0.91601759913871,40.013130011721,-74.320235925259
