level,gadm_code,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2,PER.1.2_1,2020-05-18,,
2,PER.1.2_1,2020-05-19,,
2,PER.1.2_1,2020-05-20,,
2,PER.1.2_1,2020-05-21,,
2,PER.1.2_1,2020-05-22,,
2,PER.1.2_1,2020-05-23,,
2,PER.1.2_1,2020-05-24,,
2,PER.1.2_1,2020-05-25,,
2,PER.1.2_1,2020-05-26,,
2,PER.1.2_1,2020-05-27,,
2,PER.1.2_1,2020-05-28,,
2,PER.1.2_1,2020-05-29,,
2,PER.1.2_1,2020-05-30,,
2,PER.1.2_1,2020-05-31,,
2,PER.1.3_1,2020-03-01,-0.075,0.122
2,PER.1.3_1,2020-03-02,-0.024,0.071
2,PER.1.3_1,2020-03-03,-0.002,0.085
2,PER.1.3_1,2020-03-04,0.018,0.088
2,PER.1.3_1,2020-03-05,-0.054,0.078
2,PER.1.3_1,2020-03-06,-0.016,0.077
2,PER.1.3_1,2020-03-07,-0.036,0.099
2,PER.1.3_1,2020-03-08,-0.032,0.099
2,PER.1.3_1,2020-03-09,-0.086,0.075
2,PER.1.3_1,2020-03-10,0.002,0.079
2,PER.1.3_1,2020-03-11,-0.036,0.087
2,PER.1.3_1,2020-03-12,-0.049,0.079
2,PER.1.3_1,2020-03-13,-0.068,0.07
2,PER.1.3_1,2020-03-14,-0.134,0.096
2,PER.1.3_1,2020-03-15,-0.117,0.112
2,PER.1.3_1,2020-03-16,0.005,0.106
2,PER.1.3_1,2020-03-17,-0.409,0.232
2,PER.1.3_1,2020-03-18,-0.395,0.249
2,PER.1.3_1,2020-03-19,-0.465,0.265
2,PER.1.3_1,2020-03-20,-0.483,0.267
2,PER.1.3_1,2020-03-21,-0.473,0.267
2,PER.1.3_1,2020-03-22,-0.48,0.27
2,PER.1.3_1,2020-03-23,-0.466,0.248
2,PER.1.3_1,2020-03-24,-0.455,0.267
2,PER.1.3_1,2020-03-25,-0.423,0.255
2,PER.1.3_1,2020-03-26,-0.459,0.255
2,PER.1.3_1,2020-03-27,-0.439,0.235
2,PER.1.3_1,2020-03-28,-0.456,0.255
2,PER.1.3_1,2020-03-29,-0.463,0.262
2,PER.1.3_1,2020-03-30,-0.46,0.229
2,PER.1.3_1,2020-03-31,-0.393,0.238
2,PER.1.3_1,2020-04-01,-0.398,0.242
2,PER.1.3_1,2020-04-02,-0.419,0.25
2,PER.1.3_1,2020-04-03,-0.454,0.255
2,PER.1.3_1,2020-04-04,-0.479,0.278
2,PER.1.3_1,2020-04-05,-0.58,0.386
2,PER.1.3_1,2020-04-06,-0.483,0.271
2,PER.1.3_1,2020-04-07,-0.453,0.267
2,PER.1.3_1,2020-04-08,-0.453,0.281
2,PER.1.3_1,2020-04-09,-0.633,0.455
2,PER.1.3_1,2020-04-10,-0.656,0.482
2,PER.1.3_1,2020-04-11,-0.536,0.327
2,PER.1.3_1,2020-04-12,-0.649,0.47
2,PER.1.3_1,2020-04-13,-0.491,0.295
2,PER.1.3_1,2020-04-14,-0.443,0.298
2,PER.1.3_1,2020-04-15,-0.425,0.292
2,PER.1.3_1,2020-04-16,-0.442,0.273
2,PER.1.3_1,2020-04-17,-0.478,0.286
2,PER.1.3_1,2020-04-18,-0.478,0.292
2,PER.1.3_1,2020-04-19,-0.579,0.382
2,PER.1.3_1,2020-04-20,-0.418,0.247
2,PER.1.3_1,2020-04-21,-0.443,0.285
2,PER.1.3_1,2020-04-22,-0.413,0.267
2,PER.1.3_1,2020-04-23,-0.486,0.293
2,PER.1.3_1,2020-04-24,-0.491,0.274
2,PER.1.3_1,2020-04-25,-0.504,0.295
2,PER.1.3_1,2020-04-26,-0.636,0.45
2,PER.1.3_1,2020-04-27,-0.475,0.277
2,PER.1.3_1,2020-04-28,-0.417,0.281
2,PER.1.3_1,2020-04-29,-0.45,0.289
2,PER.1.3_1,2020-04-30,-0.473,0.291
2,PER.1.3_1,2020-05-01,-0.516,0.31
2,PER.1.3_1,2020-05-02,-0.505,0.311
2,PER.1.3_1,2020-05-03,-0.635,0.444
2,PER.1.3_1,2020-05-04,-0.489,0.288
2,PER.1.3_1,2020-05-05,-0.412,0.238
2,PER.1.3_1,2020-05-06,-0.449,0.333
2,PER.1.3_1,2020-05-07,-0.459,0.286
2,PER.1.3_1,2020-05-08,-0.497,0.295
2,PER.1.3_1,2020-05-09,-0.424,0.227
2,PER.1.3_1,2020-05-10,-0.606,0.42
2,PER.1.3_1,2020-05-11,-0.482,0.277
2,PER.1.3_1,2020-05-12,-0.388,0.248
2,PER.1.3_1,2020-05-13,-0.385,0.273
2,PER.1.3_1,2020-05-14,-0.341,0.238
2,PER.1.3_1,2020-05-15,-0.406,0.242
2,PER.1.3_1,2020-05-16,-0.36,0.212
2,PER.1.3_1,2020-05-17,-0.555,0.348
2,PER.1.3_1,2020-05-18,-0.381,0.208
