state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
51,2020-03-24,-0.2549336952856185,0.2524517346070298
53,2020-03-24,-0.32100130987582803,0.2908069958778255
54,2020-03-24,-0.24283190170717842,0.3018687087912959
55,2020-03-24,-0.2766438828805026,0.26489591168807874
56,2020-03-24,-0.025317986236354142,0.2007685101990097
60,2020-03-24,-0.17871517058533656,0.2876071706936867
66,2020-03-24,-0.4178230843071112,0.34732142857142856
69,2020-03-24,-0.3509821260453315,0.31272465851905107
72,2020-03-24,-0.5547435579388587,0.4175016742627934
78,2020-03-24,-0.297582847571316,0.22247247247247248
01,2020-03-25,-0.19025001690664595,0.21263897831861253
02,2020-03-25,-0.3096278915757482,0.2637725610475404
04,2020-03-25,-0.26100441530353324,0.24409829305563213
05,2020-03-25,-0.1733400175066627,0.2232512047184884
06,2020-03-25,-0.40813722444192957,0.29528860829028714
08,2020-03-25,-0.27169078815966957,0.2505824716696266
09,2020-03-25,-0.38442441414993916,0.31999905366720854
10,2020-03-25,-0.40849510344541334,0.3273403104567283
11,2020-03-25,-0.4460099793343383,0.3761297081692419
12,2020-03-25,-0.3208721299429613,0.26411955452561475
13,2020-03-25,-0.2585426573547387,0.23520899472694223
15,2020-03-25,-0.4059569592182368,0.3135400245226835
16,2020-03-25,-0.19461600760960476,0.21874304713048517
17,2020-03-25,-0.3196231831361721,0.2819467048320044
18,2020-03-25,-0.3059752451678654,0.2727972884139491
19,2020-03-25,-0.2073181314553325,0.2236491554016693
20,2020-03-25,-0.20778577087921418,0.22671254592376516
21,2020-03-25,-0.23948736713055627,0.252048325488816
22,2020-03-25,-0.28508255785078773,0.2535431540196245
23,2020-03-25,-0.285691345938335,0.269614629659482
24,2020-03-25,-0.4130901231047874,0.3298414188580898
25,2020-03-25,-0.4465258634270117,0.3557550384682965
26,2020-03-25,-0.39445033467944945,0.3169144333977115
27,2020-03-25,-0.2993036381472856,0.26386043604443044
28,2020-03-25,-0.19456654750810073,0.21597974292239214
29,2020-03-25,-0.2224554117294503,0.25361154539640746
30,2020-03-25,-0.15041610699223723,0.20981233992250606
31,2020-03-25,-0.17635299307749688,0.19902495371738826
32,2020-03-25,-0.3765995942146411,0.3084000630179775
33,2020-03-25,-0.3185403551216333,0.2827038024677859
34,2020-03-25,-0.46100259683941636,0.36595837683144644
35,2020-03-25,-0.25345803816932294,0.2371489056741821
36,2020-03-25,-0.4670118662740024,0.3846229688922386
37,2020-03-25,-0.238233895197229,0.21800706998048594
38,2020-03-25,-0.17878194331159925,0.21388937864943633
39,2020-03-25,-0.31636735234677255,0.2853514363753774
40,2020-03-25,-0.17062894569421677,0.20833623084065894
41,2020-03-25,-0.3279413093099621,0.2949979062541625
42,2020-03-25,-0.39296849285289137,0.33993477487556445
44,2020-03-25,-0.3749693478324472,0.31033964993118557
45,2020-03-25,-0.23115736562158193,0.21365280156621708
46,2020-03-25,-0.19644928458260177,0.20534591908511265
47,2020-03-25,-0.24363307489001343,0.24328346807669415
48,2020-03-25,-0.2950110399376309,0.2455500653521252
49,2020-03-25,-0.25620580038167573,0.23612982944754685
50,2020-03-25,-0.2821065706610601,0.2818993657280858
51,2020-03-25,-0.34145174322319005,0.2874353736355404
53,2020-03-25,-0.35430019131900103,0.30005679854402384
54,2020-03-25,-0.33376359760120994,0.33795012967305177
55,2020-03-25,-0.31789837434404855,0.281844556099817
56,2020-03-25,-0.13943395383808008,0.20278383235822722
60,2020-03-25,-0.16525712327686295,0.30610626486915143
66,2020-03-25,-0.4026864682799601,0.3273049645390071
69,2020-03-25,-0.2857117735953895,0.26859205776173284
72,2020-03-25,-0.5542052289885253,0.4069295794213349
78,2020-03-25,-0.29199458634462294,0.21871820956256358
01,2020-03-26,-0.16668451500093867,0.20534133272516047
02,2020-03-26,-0.2980388153058861,0.25976550992753195
04,2020-03-26,-0.29074500728992325,0.2504225903957039
05,2020-03-26,-0.1712027005854847,0.2120140724919225
06,2020-03-26,-0.4122510651656637,0.2925217868726192
08,2020-03-26,-0.3680574007072885,0.2893980935259797
09,2020-03-26,-0.33270384663688396,0.28429389386138787
10,2020-03-26,-0.3060362254441328,0.2684093951395885
11,2020-03-26,-0.39822327864326046,0.3344238597025146
12,2020-03-26,-0.33687475340985457,0.2672769796337669
13,2020-03-26,-0.23526086925256268,0.2331874121091385
15,2020-03-26,-0.44392514961193275,0.3288190364277321
16,2020-03-26,-0.256292695251,0.23740427840318928
17,2020-03-26,-0.3476461057610205,0.30323194777903656
18,2020-03-26,-0.28763308959522155,0.2709841979727021
19,2020-03-26,-0.201170269411368,0.22041074821315484
20,2020-03-26,-0.2325705691800209,0.22918572008886934
21,2020-03-26,-0.20633040816391673,0.2344594262929553
22,2020-03-26,-0.28256522100942405,0.24766414602911596
23,2020-03-26,-0.16687444966225246,0.26490407943477284
24,2020-03-26,-0.3414470865830864,0.27866199035510736
25,2020-03-26,-0.3905371754076919,0.31741275946106723
26,2020-03-26,-0.40715158677580193,0.33362282666891685
27,2020-03-26,-0.24719047073373723,0.23579494607104787
28,2020-03-26,-0.18656973531480103,0.20594960054202643
29,2020-03-26,-0.23362319635218237,0.24829452521553788
30,2020-03-26,-0.154012354306733,0.20315148572931208
31,2020-03-26,-0.19396549649442446,0.20505905998221682
32,2020-03-26,-0.38986380802009796,0.30542635961006737
33,2020-03-26,-0.2252109152996844,0.25727321868464653
34,2020-03-26,-0.405979854402266,0.32300362134078014
35,2020-03-26,-0.30486180069540736,0.24833817999573854
36,2020-03-26,-0.4304357705839816,0.3586560050419827
37,2020-03-26,-0.21124498246034737,0.22356573216033174
38,2020-03-26,-0.18119422099630136,0.20661045531197306
39,2020-03-26,-0.26945194464314776,0.271990209367731
40,2020-03-26,-0.20314090776697089,0.21759035356721024
41,2020-03-26,-0.3239750447294554,0.2875811284928595
42,2020-03-26,-0.3344406891234057,0.3008819124352042
44,2020-03-26,-0.31546869990971155,0.27374980644269564
45,2020-03-26,-0.19766072946777613,0.21017937847368012
46,2020-03-26,-0.2043676985548058,0.20514648779003491
47,2020-03-26,-0.19110615772264608,0.22280671498336396
48,2020-03-26,-0.31728868555721684,0.24501229200234886
49,2020-03-26,-0.27815908135432127,0.23848747935138523
50,2020-03-26,-0.3213836153830746,0.3133472297826578
51,2020-03-26,-0.2602827301239015,0.24892489118920683
53,2020-03-26,-0.4015596790280357,0.3176609333095631
54,2020-03-26,-0.2546230834087638,0.2958206189190485
55,2020-03-26,-0.3314580539354698,0.2856522722585538
56,2020-03-26,-0.15518071715607348,0.20670369734104488
60,2020-03-26,-0.1633339551750411,0.3165905631659056
66,2020-03-26,-0.40426005662641457,0.3341042519124711
69,2020-03-26,-0.27552498149897436,0.27142344926496953
72,2020-03-26,-0.5563897934867654,0.40295657757535636
78,2020-03-26,-0.26108515355482576,0.2138124362895005
01,2020-03-27,-0.20157632618339613,0.19423805697907892
02,2020-03-27,-0.2979778075538721,0.25403981264637004
04,2020-03-27,-0.30244326943065897,0.24514321494724606
05,2020-03-27,-0.20149017912432965,0.20806673894268757
06,2020-03-27,-0.40783003781797345,0.28115645718216076
08,2020-03-27,-0.42055160112130247,0.3053591512903912
09,2020-03-27,-0.3340380633206145,0.26435123902124147
10,2020-03-27,-0.3231271719528862,0.2607585918289001
11,2020-03-27,-0.41049933927814863,0.31435073950336323
12,2020-03-27,-0.35071025077659085,0.26756079171206326
13,2020-03-27,-0.2657999744383729,0.22103596296174746
15,2020-03-27,-0.43427476066892917,0.3121009738444791
16,2020-03-27,-0.2826421023628072,0.23906139396308543
17,2020-03-27,-0.3628374571000787,0.2889081506792595
18,2020-03-27,-0.3285246288431702,0.2670159004279561
19,2020-03-27,-0.24050553644954184,0.21771325257856808
20,2020-03-27,-0.26375707995840847,0.22498339247693402
21,2020-03-27,-0.2295251245746992,0.23303396693461995
22,2020-03-27,-0.3068979579732398,0.2352804081817929
23,2020-03-27,-0.27870674239575866,0.26362494054506863
24,2020-03-27,-0.34169676457134734,0.2647684309328823
25,2020-03-27,-0.38008967420768736,0.29289535777607684
26,2020-03-27,-0.4145509502214034,0.3136660975510357
27,2020-03-27,-0.2657529506706437,0.22595866871976697
28,2020-03-27,-0.2141139094882489,0.19435292766534287
29,2020-03-27,-0.2761532777824567,0.24349185801534115
30,2020-03-27,-0.14731777383178882,0.18873863654777914
31,2020-03-27,-0.22799266686393677,0.20449458339583385
32,2020-03-27,-0.3915327214561546,0.2944790180847818
33,2020-03-27,-0.2610995708697239,0.23738343740159376
34,2020-03-27,-0.41202467777584223,0.31077320955162385
35,2020-03-27,-0.32546663967709116,0.23812672639998078
36,2020-03-27,-0.4326428219959519,0.34651788255854915
37,2020-03-27,-0.2416564830258826,0.21035671285913266
38,2020-03-27,-0.1999503496842606,0.19437433322057715
39,2020-03-27,-0.3271523609509058,0.2847280391219331
40,2020-03-27,-0.2452591885009745,0.21709879418309777
41,2020-03-27,-0.35691982561847474,0.29169901927865916
42,2020-03-27,-0.3391369317195253,0.2856749619101498
44,2020-03-27,-0.31971777832177767,0.2581346459031159
45,2020-03-27,-0.2184460396473812,0.19678796893373932
46,2020-03-27,-0.21570287404268795,0.19517449375269277
47,2020-03-27,-0.2079760951863296,0.21305116093474163
48,2020-03-27,-0.34473112648435267,0.23801819996814946
49,2020-03-27,-0.25931998492054703,0.22123063193365236
50,2020-03-27,-0.33403914344475694,0.2825695125506931
51,2020-03-27,-0.2722292068334029,0.23577010377006824
53,2020-03-27,-0.41785558044142695,0.31434885493934905
54,2020-03-27,-0.27711994337419565,0.2976064062661689
55,2020-03-27,-0.3185335793815054,0.25737318987987795
56,2020-03-27,-0.17285208483335668,0.20366019065084917
60,2020-03-27,-0.2574474608539803,0.31732933233308325
66,2020-03-27,-0.406854215194202,0.32180663373323926
69,2020-03-27,-0.30486987996098397,0.2713621737575974
72,2020-03-27,-0.5416637152161907,0.3808190836376838
78,2020-03-27,-0.25859763282455495,0.21294891249367728
01,2020-03-28,-0.2238153028446295,0.23313423770187777
02,2020-03-28,-0.3061019275138397,0.29829545454545453
04,2020-03-28,-0.29457146826684627,0.27374108055785323
05,2020-03-28,-0.28204323872114756,0.26722278062397103
06,2020-03-28,-0.44053297205453623,0.3303345688144908
08,2020-03-28,-0.4388655377650053,0.3403091294586502
09,2020-03-28,-0.3917081258162765,0.34240998057672195
10,2020-03-28,-0.4336839612345583,0.3560519156457399
11,2020-03-28,-0.4521798142623495,0.38303688278867715
12,2020-03-28,-0.38535698681191183,0.31445352703399465
13,2020-03-28,-0.2785317861610687,0.2546759503167871
15,2020-03-28,-0.45093124900008996,0.3573611894233908
16,2020-03-28,-0.28500905749673144,0.27854881138471727
17,2020-03-28,-0.41967132722834394,0.34498177477917286
18,2020-03-28,-0.377693359582045,0.31599653831391256
19,2020-03-28,-0.3260413335662596,0.2827772632087629
20,2020-03-28,-0.29702386124026464,0.26597367766889324
21,2020-03-28,-0.23565918116220938,0.26788033209239553
22,2020-03-28,-0.33683167533905783,0.2758304250971402
23,2020-03-28,-0.2439832535831795,0.28950339671334774
24,2020-03-28,-0.42053947693066923,0.3505858316136318
25,2020-03-28,-0.39175665912842444,0.34571754570941116
26,2020-03-28,-0.4765330903597927,0.3858080163758514
27,2020-03-28,-0.4829387149593795,0.37509014377326255
28,2020-03-28,-0.24690194267547727,0.2313313869871094
29,2020-03-28,-0.32204728734139726,0.2927043600297692
30,2020-03-28,-0.2639001147165341,0.2793106119603198
31,2020-03-28,-0.3197208858403414,0.27255890944498545
32,2020-03-28,-0.3894652649606923,0.3273166265400391
33,2020-03-28,-0.3376035394531063,0.3138351389328294
34,2020-03-28,-0.50296087162482,0.4174054871574209
35,2020-03-28,-0.3362699021732532,0.2703359178608174
36,2020-03-28,-0.4901012097429746,0.43221641797744736
37,2020-03-28,-0.25980126692420163,0.2500581129119445
38,2020-03-28,-0.23373407446584774,0.2573224941351821
39,2020-03-28,-0.3609068521489518,0.332100214830372
40,2020-03-28,-0.27772576447985975,0.2579778958723701
41,2020-03-28,-0.36785436684085193,0.3434526228750018
42,2020-03-28,-0.44870531403779285,0.39851243442552253
44,2020-03-28,-0.33197188149951673,0.31418121845584435
45,2020-03-28,-0.21133791089385567,0.2253979492797931
46,2020-03-28,-0.2974254818208306,0.2675464879784993
47,2020-03-28,-0.2241765912255672,0.24861349557680731
48,2020-03-28,-0.3859440691713288,0.2806926861253265
49,2020-03-28,-0.29451643270207395,0.27437677523029547
50,2020-03-28,-0.3604593798255788,0.3288497092789582
51,2020-03-28,-0.2990289117639557,0.2840396768755059
53,2020-03-28,-0.42597906373523947,0.36111213576117146
54,2020-03-28,-0.23387624622569228,0.31986531986531985
55,2020-03-28,-0.4262382060827462,0.3501818018335038
56,2020-03-28,-0.16289416965987252,0.25495993895459745
60,2020-03-28,-0.0833791819868501,0.3237577639751553
66,2020-03-28,-0.4439449002352184,0.3870056497175141
69,2020-03-28,-0.35055079783069465,0.31958762886597936
72,2020-03-28,-0.5597847552371547,0.41754025848218
78,2020-03-28,-0.2602341378892559,0.2524197656647988
01,2020-03-29,-0.2631141536230074,0.2822095426560566
02,2020-03-29,-0.3385862325342929,0.3501095387530345
04,2020-03-29,-0.29956371001747645,0.31213908930619444
05,2020-03-29,-0.1918048290418759,0.2804774206844934
06,2020-03-29,-0.4559108362272264,0.36453601477194914
08,2020-03-29,-0.3767507469776668,0.3560757943560623
09,2020-03-29,-0.49516071837613673,0.4372444613482931
10,2020-03-29,-0.4179405779899605,0.3701503465950105
11,2020-03-29,-0.4820870844036834,0.3953634940126958
12,2020-03-29,-0.41908967551636367,0.35726365857837844
13,2020-03-29,-0.30579046387980374,0.30420811266605524
15,2020-03-29,-0.4811527308433756,0.4033593494969879
16,2020-03-29,-0.30011820916576093,0.3271307930920783
17,2020-03-29,-0.43244172289280813,0.39318130759893005
18,2020-03-29,-0.3779046753560196,0.3579309570200454
19,2020-03-29,-0.2827342446880243,0.3190433422942874
20,2020-03-29,-0.26440615097602205,0.293519524641349
21,2020-03-29,-0.2473554329117702,0.30615566307671216
22,2020-03-29,-0.3365352947294515,0.3119986142094003
23,2020-03-29,-0.37978776358266375,0.38359420592407717
24,2020-03-29,-0.40866529318478134,0.36980320292271945
25,2020-03-29,-0.5131085821233549,0.4586383034517964
26,2020-03-29,-0.4540324588326953,0.41011783840124605
27,2020-03-29,-0.48211892525171135,0.4146113429252284
28,2020-03-29,-0.24906534262823388,0.26946614636705724
29,2020-03-29,-0.2689728420852844,0.3120398656700249
30,2020-03-29,-0.19961337052408668,0.2991239202020656
31,2020-03-29,-0.20801405189228028,0.2675661379777063
32,2020-03-29,-0.4235597693301339,0.3659230580740015
33,2020-03-29,-0.4782603019786666,0.4361143000390268
34,2020-03-29,-0.5251559004800086,0.45532977094250393
35,2020-03-29,-0.2805491412048161,0.2939462781090573
36,2020-03-29,-0.5240366770815625,0.479046075244134
37,2020-03-29,-0.2872138506771977,0.2909652060173611
38,2020-03-29,-0.22186503800753252,0.293273680146806
39,2020-03-29,-0.3120360615606496,0.34323388851827963
40,2020-03-29,-0.25889738713517446,0.2908476310096129
41,2020-03-29,-0.3702213549563476,0.37113671436588097
42,2020-03-29,-0.41244716797679953,0.4096943815633466
44,2020-03-29,-0.48006044429602,0.43209853667948755
45,2020-03-29,-0.24565090630882863,0.27789283841356993
46,2020-03-29,-0.18818720351997434,0.26121380440721176
47,2020-03-29,-0.23529732546894805,0.2864997752043194
48,2020-03-29,-0.3881489724328977,0.31191641863077196
49,2020-03-29,-0.2834456900618876,0.33664536597185835
50,2020-03-29,-0.4656365315380721,0.43908641330897463
51,2020-03-29,-0.29079112564054727,0.3103714510730261
53,2020-03-29,-0.4097305216296656,0.3835413602093376
54,2020-03-29,-0.25943667684191524,0.3523821919282973
55,2020-03-29,-0.43700960185422744,0.40112011866097236
56,2020-03-29,-0.032213023266096166,0.26777739608382
60,2020-03-29,-0.1801154000805948,0.40578577013291633
66,2020-03-29,-0.446190155795094,0.4110386175277729
69,2020-03-29,-0.3930073027090922,0.3999285203716941
72,2020-03-29,-0.6408689585817483,0.49183029812645307
78,2020-03-29,-0.3216710497015846,0.2940279542566709
01,2020-03-30,-0.2002701807645238,0.22516542456166289
02,2020-03-30,-0.3325937745530741,0.2773615825822311
04,2020-03-30,-0.25656933857588327,0.2479024091089174
05,2020-03-30,-0.22121697101657034,0.2371897286492466
06,2020-03-30,-0.39188694226943027,0.2902012676449271
08,2020-03-30,-0.3261904561837542,0.2896508390014151
09,2020-03-30,-0.40241728760431483,0.321399067333403
10,2020-03-30,-0.3257827702837319,0.2812728149321578
11,2020-03-30,-0.4458237352198718,0.3314149506382922
12,2020-03-30,-0.3599450443181845,0.28709482820992754
13,2020-03-30,-0.2549980412150049,0.24424019333484936
15,2020-03-30,-0.39773337616188004,0.313758290778893
16,2020-03-30,-0.2577241621890384,0.2529255123198855
17,2020-03-30,-0.3277381621036781,0.29204039819885985
18,2020-03-30,-0.2823677114730011,0.2745508975601579
19,2020-03-30,-0.1678673364468886,0.21066334149542207
20,2020-03-30,-0.25900322174346374,0.24327862226657535
21,2020-03-30,-0.21877712109243047,0.2554385238964019
22,2020-03-30,-0.3025288724629477,0.2608681271355881
23,2020-03-30,-0.36475269696008267,0.33503262160359193
24,2020-03-30,-0.2909624028398669,0.25951565516613817
25,2020-03-30,-0.44854205347253345,0.36059598365997186
26,2020-03-30,-0.42783706214591816,0.35334776160163034
27,2020-03-30,-0.31604029838397113,0.2634575177522653
28,2020-03-30,-0.18769056279364182,0.2168715160886443
29,2020-03-30,-0.23834172507107404,0.25395780865339707
30,2020-03-30,-0.19559832295502397,0.2317055770931934
31,2020-03-30,-0.15802021930713345,0.20414231698085306
32,2020-03-30,-0.3660616454438247,0.3030492186140305
33,2020-03-30,-0.3680404605585481,0.3253955229431985
34,2020-03-30,-0.4451719412699217,0.355600554370508
35,2020-03-30,-0.2559311165185239,0.24090705086067377
36,2020-03-30,-0.49183908635325857,0.39835045381329065
37,2020-03-30,-0.24456437142307802,0.22689836979394035
38,2020-03-30,-0.1652721912409805,0.20966370111403895
39,2020-03-30,-0.3079330226978561,0.29866047429689063
40,2020-03-30,-0.28475680479246557,0.2593549801857682
41,2020-03-30,-0.3333379500626231,0.30889765275896275
42,2020-03-30,-0.3679862084658082,0.328642380303833
44,2020-03-30,-0.41571381114987327,0.3283968897709577
45,2020-03-30,-0.21178621205078627,0.21636417635009755
46,2020-03-30,-0.13741040222977285,0.1893955914154355
47,2020-03-30,-0.19838392550886802,0.23588740678500156
48,2020-03-30,-0.34666654812951037,0.2658120869538061
49,2020-03-30,-0.23912945415064857,0.2406240168824769
50,2020-03-30,-0.3864759438469952,0.3441611185086551
51,2020-03-30,-0.2561746556154405,0.2476005133457137
53,2020-03-30,-0.39793533339971876,0.3267602836564905
54,2020-03-30,-0.24856644886412968,0.29515509874561635
55,2020-03-30,-0.29419729228688546,0.2733054971795156
56,2020-03-30,0.034912675553064626,0.20475654644975494
60,2020-03-30,-0.20731884733933656,0.2958715596330275
66,2020-03-30,-0.3837612333287685,0.3262286418883213
69,2020-03-30,-0.362891375256136,0.3352272727272727
72,2020-03-30,-0.5402672130612531,0.40071991893826125
78,2020-03-30,-0.30705749703625757,0.2104733131923464
01,2020-03-31,-0.26937310445900714,0.2490664690041478
02,2020-03-31,-0.2940988442873395,0.26650266502665027
04,2020-03-31,-0.2635133448095302,0.24927635699691414
05,2020-03-31,-0.20454931551474925,0.23101686618388279
06,2020-03-31,-0.38900214965756047,0.2880437664364567
08,2020-03-31,-0.2670768720770856,0.26382808323512386
09,2020-03-31,-0.3558265154131856,0.3090612691539685
10,2020-03-31,-0.3477013101534383,0.3034189208687469
11,2020-03-31,-0.47134602371099465,0.38333953236208224
12,2020-03-31,-0.35915255289094794,0.285702898799824
13,2020-03-31,-0.2928933645604596,0.26704135962307296
15,2020-03-31,-0.40411750703119625,0.31013677767038633
16,2020-03-31,-0.29150040442030556,0.25266837771406014
17,2020-03-31,-0.3419713151680985,0.3055293083721266
18,2020-03-31,-0.29660067107415733,0.28356120351349
19,2020-03-31,-0.16585927871793893,0.21253178591657934
20,2020-03-31,-0.2314387738925455,0.23321387663449653
21,2020-03-31,-0.27840506313294155,0.28591420714113963
22,2020-03-31,-0.2914514153893195,0.25812146345636117
23,2020-03-31,-0.2708755888676553,0.2811848477289948
24,2020-03-31,-0.4346740624836317,0.3627993103592304
25,2020-03-31,-0.4017162411807253,0.33202383766821275
26,2020-03-31,-0.4253170050506031,0.34843008973555556
27,2020-03-31,-0.30043192433664717,0.2582565942271396
28,2020-03-31,-0.2292662807376066,0.23425568827403082
29,2020-03-31,-0.2302974887643916,0.2497820884641595
30,2020-03-31,-0.21989068083690433,0.24458256897829714
31,2020-03-31,-0.16081740731525954,0.20168073802239425
32,2020-03-31,-0.3484896269993171,0.2975935485877331
33,2020-03-31,-0.305125712508027,0.2857596772387997
34,2020-03-31,-0.44515076863687375,0.36669182319299976
35,2020-03-31,-0.21671584730986046,0.22671099433931802
36,2020-03-31,-0.47613283058278766,0.39821889011900546
37,2020-03-31,-0.30911499280063387,0.26415868396771414
38,2020-03-31,-0.19250606878944554,0.2159821716138014
39,2020-03-31,-0.30909456259553725,0.300135481856563
40,2020-03-31,-0.24805588704412154,0.23768492484288678
41,2020-03-31,-0.3144708745611964,0.29127589237360985
42,2020-03-31,-0.3720081312986171,0.33951821240568403
44,2020-03-31,-0.35446617276180825,0.3056260299179073
45,2020-03-31,-0.2412277015805524,0.23101057277102038
46,2020-03-31,-0.13905098882394928,0.19531257087389212
47,2020-03-31,-0.2895770869046874,0.26961725800158576
48,2020-03-31,-0.31560568742200257,0.24872381296313548
49,2020-03-31,-0.2378082851067201,0.23321501176490234
50,2020-03-31,-0.3186708458565051,0.29899709563148413
51,2020-03-31,-0.3164533572974288,0.29242149147997126
53,2020-03-31,-0.37835248916727454,0.31171312884711283
54,2020-03-31,-0.28996201736592614,0.3239482180019568
55,2020-03-31,-0.2981472227201148,0.2800077815248473
56,2020-03-31,-0.06526981524681744,0.20514316911086428
60,2020-03-31,-0.1792988013978082,0.29357798165137616
66,2020-03-31,-0.387229485749324,0.32751091703056767
69,2020-03-31,-0.4377406113636386,0.3834344876829704
72,2020-03-31,-0.5756446389052314,0.43669612086196147
78,2020-03-31,-0.29823100694048776,0.22645796516031305
01,2020-04-01,-0.1804806414092122,0.2111739872607218
02,2020-04-01,-0.29503640544480364,0.2532467532467532
04,2020-04-01,-0.31437029755019635,0.2689624278822885
05,2020-04-01,-0.13560309686941632,0.2052812981210644
06,2020-04-01,-0.3781090638774533,0.27758347822701906
08,2020-04-01,-0.3001586544775923,0.26310623831401336
09,2020-04-01,-0.34539710929163264,0.2904956082862186
10,2020-04-01,-0.32955007119598384,0.2805273054171643
11,2020-04-01,-0.4331587347350432,0.3639762853288998
12,2020-04-01,-0.3360482922215081,0.27103151588994806
13,2020-04-01,-0.2555444407854243,0.23771211174567414
15,2020-04-01,-0.398767205457301,0.3058631065408548
16,2020-04-01,-0.24509034850175923,0.2381878199861605
17,2020-04-01,-0.29906902733085766,0.27719835227822837
18,2020-04-01,-0.2795997038714847,0.266355525980629
19,2020-04-01,-0.16278471338838707,0.2078858028549286
20,2020-04-01,-0.2016761257750631,0.222375289694364
21,2020-04-01,-0.2436231344757813,0.2618913170857385
22,2020-04-01,-0.25246987194353054,0.23693225257626496
23,2020-04-01,-0.2645931233585149,0.26609329103513096
24,2020-04-01,-0.411786371445216,0.33038357502114785
25,2020-04-01,-0.4006585279344882,0.3260280921146073
26,2020-04-01,-0.39079543450077964,0.32708838712542754
27,2020-04-01,-0.2902480326313952,0.259841992272535
28,2020-04-01,-0.15127504675363435,0.2031203905050106
29,2020-04-01,-0.1741518049567181,0.234499947028033
30,2020-04-01,-0.24985546633727027,0.25292900613427655
31,2020-04-01,-0.14251083604783576,0.1876439603952724
32,2020-04-01,-0.34753076899166496,0.2881178166774361
33,2020-04-01,-0.31901562290938107,0.28374682251789307
34,2020-04-01,-0.4334227300892085,0.34250202832956056
35,2020-04-01,-0.2278669391483313,0.22499460120932913
36,2020-04-01,-0.45266696267612655,0.3731309384779292
37,2020-04-01,-0.2973841980922158,0.2509059755526677
38,2020-04-01,-0.21124014267992544,0.22874129825161604
39,2020-04-01,-0.29079583034044393,0.2821176062502201
40,2020-04-01,-0.18390635513292994,0.21767347551715308
41,2020-04-01,-0.30180831006084113,0.28035191480249444
42,2020-04-01,-0.35116569741332143,0.3109776144822601
44,2020-04-01,-0.35414213483700085,0.3029819729278538
45,2020-04-01,-0.22935860472030256,0.21732567665483082
46,2020-04-01,-0.1369882762744777,0.18922106256265112
47,2020-04-01,-0.2278194348977143,0.2361696415070551
48,2020-04-01,-0.2783596688088721,0.23765216927807256
49,2020-04-01,-0.23861940830179781,0.22714033514699578
50,2020-04-01,-0.29869730631650177,0.2811119341781529
51,2020-04-01,-0.3233906837788401,0.27999316701538296
53,2020-04-01,-0.3515089124375665,0.29083391063179437
54,2020-04-01,-0.27419068196987867,0.31041060515307023
55,2020-04-01,-0.2542734264714389,0.2533863649033449
56,2020-04-01,-0.1236190421655638,0.20819248737133955
60,2020-04-01,-0.15840005987201644,0.3085758039816232
66,2020-04-01,-0.37486478626598096,0.3199230365576351
69,2020-04-01,-0.4280988346427496,0.3817531305903399
72,2020-04-01,-0.6030760079630509,0.4564524256170791
78,2020-04-01,-0.25983377827047105,0.21051295073641443
01,2020-04-02,-0.18151221035029905,0.21371100742063007
02,2020-04-02,-0.33453518301267937,0.2754310843652355
04,2020-04-02,-0.32824422215682897,0.26796498553722936
05,2020-04-02,-0.17489439651804284,0.21140278338222018
06,2020-04-02,-0.3967560620979225,0.2855826549395028
08,2020-04-02,-0.39689472699861106,0.31776846083439125
09,2020-04-02,-0.3701240751701455,0.3119229644953117
10,2020-04-02,-0.3163695991311286,0.2834218497157795
11,2020-04-02,-0.43695069237229056,0.3641912512716173
12,2020-04-02,-0.3471117712006557,0.27445096672312247
13,2020-04-02,-0.2165483864849403,0.22736661851429332
15,2020-04-02,-0.41339936337109023,0.3096233078281342
16,2020-04-02,-0.267808731800289,0.2387043189368771
17,2020-04-02,-0.30808219230197825,0.2761146843405486
18,2020-04-02,-0.24217145076434363,0.24929452147963604
19,2020-04-02,-0.1870122553109347,0.21929728229508397
20,2020-04-02,-0.24268265973975423,0.23837937158329892
21,2020-04-02,-0.23988770786340174,0.2544097842155825
22,2020-04-02,-0.2829714894844621,0.24934787291439192
23,2020-04-02,-0.3383795912331255,0.3514374508873897
24,2020-04-02,-0.3996267987860047,0.32071254059573207
25,2020-04-02,-0.42716028920163934,0.3533759352846444
26,2020-04-02,-0.35425105993226463,0.29881318052061184
27,2020-04-02,-0.3210237592221837,0.272564664020802
28,2020-04-02,-0.16833883700706131,0.202413311110115
29,2020-04-02,-0.21931766395787078,0.24620026418299357
30,2020-04-02,-0.2582254308736705,0.24315585342897017
31,2020-04-02,-0.2268408733703908,0.22441019602678752
32,2020-04-02,-0.3866636787232427,0.301188144462939
33,2020-04-02,-0.3202908872601752,0.31510495755009904
34,2020-04-02,-0.4391220379890355,0.3551115813189358
35,2020-04-02,-0.28557589754645585,0.2310566977310967
36,2020-04-02,-0.4610618315246076,0.38822679968898277
37,2020-04-02,-0.24458896952106746,0.23792976050898573
38,2020-04-02,-0.32768474706578715,0.2801065572071232
39,2020-04-02,-0.2545473157396908,0.2675431335498812
40,2020-04-02,-0.22871543320846385,0.2321761884469762
41,2020-04-02,-0.311678505946012,0.2797675995706478
42,2020-04-02,-0.3571236906513398,0.31875721923803774
44,2020-04-02,-0.3800327646454857,0.3210713764116346
45,2020-04-02,-0.21467705339354348,0.21601048238157905
46,2020-04-02,-0.30262281662699436,0.2528025373215946
